date,55000,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63250,63500,63750,64000,64500,65000,65500,65750,66000,66250,66500,66750,67000,67250,67500,67750,68000,68250,68500,69000,69500,70000
2024-03-03,44.078888,69.04814400000001,111.247812,113.48913599999999,125.26162,169.375887,219.50586,252.88379999999998,372.94314,440.71286000000003,565.73514,752.9881200000001,878.3761000000001,1096.805325,1289.28026,1358.90449,0.0,1762.15676,0.0,1928.631205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,6.6322030000000005,6.790328000000001,26.00514,26.052136,6.7797149999999995,26.640908000000003,20.464896,27.066092,33.96049,20.355822,40.837877999999996,54.125776,54.051919999999996,67.19785,94.588942,94.31723,0.0,161.110968,0.0,135.86922,183.31250400000002,373.4020949999999,374.07413999999994,0.0,443.47758000000005,0.0,645.5544500000001,0.0,816.49848,0.0,854.9547500000001,0.0,1062.748975,0.0,1729.8187649999998,0.0,0.0,0.0
2024-03-05,6.438131,6.399787000000001,24.857848,12.79532,37.374503999999995,19.047026999999996,19.138697999999998,31.749455,12.868986000000001,19.165931999999998,44.652454,44.8966,70.48872600000001,70.283774,133.977879,254.96476,350.69793,313.138175,447.97417,480.9735,611.552525,996.5942,2491.16072,1833.79032,2935.70124,6272.6543,3227.29887,4284.298250000001,4092.5027000000005,2717.53818,3071.887225,8304.566200000001,5156.201,5407.723,5211.0927,1666.5647250000002,4274.474325,4644.97762
