date,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2021-01-12,104.63823,242.98302,406.41624,817.6414400000001,1201.43232,1467.9788399999998,2187.6387000000004,2945.78328,3322.07443,0,0,0,0,0,0
2021-01-13,17.45532,18.08388,37.56575,18.82222,18.70727,37.08985,111.28293,37.56159,481.66534,988.85757,0,0,0,0,0
