date,37500,38000,38500,39000,39500,40000,40500,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,51000,52000
2023-12-27,17.391404,8.68487,17.359520000000003,30.141356,30.458176,43.50442,64.587435,91.061691,133.48218699999998,134.91324,134.909551,190.90456000000003,238.65171,324.7341,368.943265,413.604635,542.727625,776.5644599999999,781.6516199999999,785.51316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,8.525544,8.509014,34.436432,25.524174,25.649208,38.353923,55.247257,106.311075,123.534954,157.56035599999998,254.61354,213.26175,403.02781,405.24511,553.5931699999999,598.41978,727.8442900000001,733.21612,906.54144,784.9987199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,4.232427,4.228144,4.251481,4.188269,4.193808000000001,4.197547,4.195562000000001,37.639044000000005,66.806032,50.342244,208.79155,396.21194,273.23022999999995,1177.527375,797.70018,1008.21288,388.09782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
