date,27000,27500,28000,28500,29000,29500,30000,30500
2022-06-04,14.847760000000001,14.887875000000001,44.494785,74.391475,134.034345,238.47472000000002,592.8694,862.9187800000001
2022-06-05,0.0,14.847175,15.049835,14.976690000000001,14.992745000000001,29.90519,194.72661,481.26128000000006
