date,46000,47000,47500,48000,48500,49000,49500,50000,50250,50500,50750,51000,51250,51500,51750,52000,52250,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,59000,60000,61000,62000
2024-02-22,20.527876000000003,31.172976,61.551012,61.67441999999999,77.54671499999999,83.23646400000001,164.96537600000002,206.80668,0,385.559775,0,540.093225,0,821.1014399999999,0,904.6565500000002,0,1039.2376,0,0,0,0,3113.1546000000003,0,0,0,0,0,0,0,0,0,0
2024-02-23,5.070091000000001,15.312671999999996,15.328613999999998,30.437406,35.512302,75.80022000000001,121.39327199999998,127.1496,0,254.14135,0,482.333145,0,663.50193,0,1149.1632,0,1507.9748049999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,0,0,5.099309,10.32162,5.155974,5.149572,5.149751,5.158504000000001,10.322754,5.163034,10.316118,20.633736,51.58224,108.39994199999998,237.58517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
