date,92000,94000,95000,96000,97000,97500,98000,98500,99000,99500,100000,100500,101000,101500,102000,103000,104000,105000,106000,108000
2025-01-25,21.008652,41.772636,0.0,31.512776999999996,0.0,0.0,42.066716,0.0,84.132776,0.0,115.55309700000001,0.0,168.199616,0.0,336.41952000000003,525.5923,942.4749599999999,1364.50522,1889.36766,4168.416
2025-01-26,20.556618,30.890024999999998,0.0,51.499165000000005,72.138024,0.0,143.743642,0.0,246.71135999999996,0.0,339.403845,0.0,514.02335,0.0,974.595975,1487.6043,1853.9791199999997,2475.88176,1785.3434,0.0
2025-01-27,10.029971000000002,10.15929,20.366770000000002,10.19319,20.356566,20.398212,30.506369999999997,61.014294,40.805984,111.54256300000002,122.426256,334.421505,265.328024,709.37895,611.7438000000001,1674.57279,2487.99607,3550.7503500000003,0.0,0.0
