date,35000,35500,36000,36500,37000,37500,38000,38250,38500,38750,39000,39250,39500,39750,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,45500
2023-12-03,15.858168000000001,16.013468,19.784295,19.78078,39.544019999999996,55.401262,118.45836000000001,119.24204999999999,155.620062,257.02833,199.91055,279.74982,553.8432200000001,420.88105500000006,598.61295,661.551495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,4.171345,8.174718,12.527342999999998,4.1950449999999995,20.620044999999998,12.520904999999999,8.391266,20.912435000000002,32.941576000000005,20.848295,29.178016,29.457645,20.979029999999998,33.557168000000004,46.090715,70.985608,92.164204,158.68469399999998,171.7367,230.35045,293.01643,418.86230000000006,544.53711,733.1751,634.6689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,4.152682,0.0,0.0,0.0,4.173528,0.0,4.285318,4.2845830000000005,4.292259,4.380159,4.3859900000000005,8.30131,4.366519,4.437602,4.419903,4.4244710000000005,4.443088,4.429458,4.414375000000001,8.795946,13.226384999999999,4.426609,8.851752000000001,8.831186,17.647784,26.403017999999996,35.137536,39.711798,70.528064,158.43924,307.77474,439.9492,681.7783499999999,2287.73599
