date,92000,94000,96000,97000,98000,99000,100000,101000,101500,102000,102500,103000,103500,104000,104500,105000,105500,106000,107000,108000,109000,110000,111000,112000,114000,116000,118000,122000,124000
2025-06-04,0.0,10.498391000000002,21.014766,0.0,42.06956,0.0,94.379211,189.077652,0.0,272.846444,0.0,451.73774699999996,0.0,683.5097099999999,0.0,1205.6265349999999,0.0,1733.59593,0.0,0.0,4098.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,30.468203999999997,110.58369300000001,161.566528,232.45598600000002,162.51118400000001,243.95947199999998,658.341645,762.1458749999999,0.0,1270.4001250000001,0.0,1829.6450999999997,0.0,3282.3878750000003,0.0,3993.031695,0.0,4767.1033099999995,5100.7545,4652.42085,0.0,5542.276779999999,6535.70375,11193.67845,8785.234565,11502.8386,13489.777680000001,17515.68605,19502.539989999997
2025-06-06,10.343282,10.39825,10.398392000000001,20.725342,10.507104,10.531005,10.468176,10.455303,10.43898,31.248794999999994,52.663105,31.357616999999998,52.20895,135.643287,261.002875,627.13608,1148.5658799999999,3588.7320000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
