date,54000,55000,56000,57000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,67000,68000,69000,70000,71000
2024-05-12,30.609605,24.544532,42.921515,122.27652,183.85113,244.95548,251.319955,368.1492,553.53591,582.942895,797.35916,1192.05216,0,0,2171.57263,0,0,0,0,0,0,0,0,0,0,0
2024-05-13,6.281098000000001,6.282218,6.281362000000001,6.28242,12.56217,50.217832,25.141952,63.16868,81.781544,156.920925,163.20824,344.27503,470.70135,441.45794,753.9987600000001,1223.983215,1262.9166,2041.923,2328.28457,0,4088.87886,5275.245690000001,6374.795805,7248.879324999999,8266.5605,9335.579985
2024-05-14,6.14117,6.161536000000001,6.183452,6.160983000000001,6.140531,6.163405000000001,6.149869000000001,18.457446,24.613476,30.85498,110.837016,228.093234,617.4928,1167.56045,1449.138545,1220.167065,2166.2361,0,3448.00624,0,0,0,0,0,0,0
