date,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625
2020-07-05,4.5323850000000006,9.05139,9.05321,13.55046,18.109900000000003,27.15795,54.48246,118.04247,195.086485,295.22935,461.3817,0.0
2020-07-06,4.55046,4.546895,9.080770000000001,4.596755,4.638135,4.639525,4.642345000000001,9.30125,9.349219999999999,65.32393,303.59274000000005,410.114225
