date,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-02-06,20.815565,20.862035,41.50221,62.5812,127.22034,233.69742,530.598,1076.804565,0.0,0.0
2022-02-07,22.002485,21.39393,21.394345,21.322,21.984669999999998,22.152,22.071455000000004,43.90089,438.5856,1144.27534
