date,23500,24000,24500,25000,25500,25750,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,30000,30500,31000,31500,32000
2023-08-17,29.607314,55.532967,85.242432,87.987174,133.29375,0,226.578635,0,386.474735,0,692.5578399999999,151.78823,2129.14251,223.0848,1466.84835,828.1331999999999,2547.328835,0,0,0,0,0,0,0,0,0
2023-08-18,13.034355,28.605038000000004,15.644124,36.480388,65.1316,115.04055200000002,156.51420000000002,261.6691,774.1071,654.30875,761.69689,0,0,0,0,1924.77348,2088.29943,0,0,0,0,0,0,0,0,0
2023-08-19,0,5.226776,2.5899880000000004,13.028,10.437184,15.66645,41.684016,260.3277,696.9456,0,0,1309.82355,1581.19564,0,0,0,0,0,0,0,0,0,0,0,0,0
