date,20000,21000,22000,23000,24000,25000,25500,26000,26500,27000,27500,28000,28500,29000,29250,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32500,33000,33500,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2023-06-22,30.022330000000004,29.86934,45.207795,75.42417499999999,119.10492,135.33934499999998,195.80041,210.707,255.40035,314.68615500000004,506.18673,523.277825,788.330745,786.12716,0,976.916525,0,1269.2597400000002,0,1541.64432,0,2018.92365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15871.631625,17007.409405,0,18828.96404,0,0
2023-06-23,14.992405000000002,15.59526,15.577615,60.0181,61.93758,123.60296,149.96135,155.6492,185.8176,259.113915,293.466495,355.94432,478.2872200000001,613.9286000000001,0,795.48872,0,994.3609,0,1196.19552,0,1541.32464,0,1821.237285,0,1992.19989,2192.86725,2550.569,0,3343.319875,4154.21028,5039.99172,5956.6075,6889.64675,0,0,0,0,0,0,14474.964735,0,0,0,0,0,0
2023-06-24,15.171665,0,30.48709,45.77832,76.7541,92.03199,122.78012,167.082025,168.61009,230.526825,319.2042,368.27232,414.493605,580.12985,0,719.61888,0,917.1024,0,1249.0896,0,1509.52032,0,1814.15143,0,2248.7379,2419.23675,2789.33473,3217.26195,3645.40792,4523.2999,5429.72103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,0,0,15.335235,30.81256,60.752,91.20789,106.332065,107.329985,167.737845,228.420675,274.44735,350.948605,485.27872,579.30943,0,746.72227,0,944.98819,0,1092.212525,0,1433.36558,0,1669.636385,0,2051.53129,2352.87837,2775.63138,3189.67584,3617.59916,4433.514319999999,5441.5323,6316.381575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,0,0,0,30.37991,60.83096,91.12047,105.34902,120.82524,166.05693499999998,211.51501,286.69024,362.5026,468.421935,647.9842,0,829.4022000000001,0,1012.59981,0,1283.104325,0,1584.81435,0,1725.77555,0,2143.85001,2484.5927,3003.04026,3427.75443,3747.76326,4648.98995,5579.74503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,0,0,0,0,45.877545,61.42636,76.57815,92.18028,122.73828,153.63345,199.04534,245.75176,337.12954,445.4603,0,583.66993,0,854.51828,0,999.1267,0,1275.83699,0,1577.44706,0,1921.44125,2383.25802,2711.4984,3194.07594,3501.11556,4603.67592,5223.823890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,0,0,0,30.17186,0,60.86158,76.04145000000001,120.32012,149.5421,180.92988,255.87201500000003,301.53450000000004,451.2567,629.88891,0,724.10952,0,1091.87998,0,1249.529725,0,1636.526545,0,1981.5939,0,2371.39198,2790.40083,3210.98654,3645.851715,4111.11929,5159.6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,0,0,0,0,30.43434,45.6744,45.607245000000006,0,76.30985,0,152.77075000000002,213.58792000000005,320.203485,351.94899,0,507.525315,0,685.1124,0,1002.06348,0,1304.93519,0,1501.35706,0,1835.7354,0,0,0,0,4698.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,0,0,0,15.3332,15.237365,30.41665,60.40218,45.706275,60.83276,76.244375,151.5223,167.75241999999997,228.483375,350.33186,0,487.95488,0,699.03532,0,928.43769,0,1219.1912,0,1441.95342,0,1709.0131649999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,0,0,0,0,15.1991,15.220165,30.586240000000004,45.66264,45.890055,61.184360000000005,91.7241,137.706345,183.5121,275.5152,0,397.71576,0,639.1211400000001,0,765.52625,0,1232.745885,0,1566.495585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-02,0,0,0,0,0,15.264645000000002,15.26801,30.58928,45.706995000000006,45.62658,91.84485,137.491335,169.09332,275.39154,0,413.218395,0,565.54611,0,810.88887,0,1101.015,0,1336.3260899999998,0,1829.8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,0,0,0,0,0,15.473785,15.509245000000002,15.48589,46.94127,46.87005,62.26756,77.8313,124.45784,186.67848,0,310.2111,0,448.88868,0,531.47763,0,809.1148,0,1074.03951,0,1430.71776,1802.01708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04,0,0,0,0,0,15.37802,15.391575,0,30.711630000000003,31.02787,61.61182,92.28117,123.23116,184.8789,0,322.984095,0,446.139625,0,631.0672850000001,0,878.120625,0,1246.443795,0,1642.20069,1757.933655,2045.823725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,0,0,0,0,0,45.78024,30.4847,60.888940000000005,76.124175,106.7675,122.02684,167.35884,213.65715,289.49407,0,350.53817000000004,0,549.5174999999999,0,762.8495,0,1007.08146,0,1428.5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,0,0,9.084663,15.68532,15.11728,33.892507,39.115154,50.827637,56.956927,69.712954,96.01712,141.011844,195.98904,329.49422,0,493.56714,0,676.206225,0,831.206475,0,1151.51172,0,1242.492615,0,1323.587275,1386.01892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
