date,38500,39000,39500,40000,40500,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,45750,46000,46500,46750,47000,47250,47500
2024-01-06,48.368562000000004,52.775532,66.219105,83.440096,105.418392,162.117683,214.471628,263.01936,285.711465,329.647725,439.8449,589.281345,591.851745,660.14355,897.6183300000001,966.16806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,39.770441999999996,44.17346,57.374069999999996,65.98404000000001,70.7656,100.907164,157.678812,180.360558,220.7032,242.05631999999997,265.07424000000003,352.73359999999997,482.35319,464.66364000000004,659.1067499999999,833.1190300000001,901.6761,928.4755200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,4.684257000000001,4.698741000000001,4.699019000000001,4.697711,4.696133000000001,4.696493,9.407608,4.6972830000000005,14.029311,9.415772,4.6962280000000005,4.696526,4.701064000000001,9.422682000000002,9.408998,9.38935,9.404906,9.405672000000001,18.793428000000002,23.458955000000003,47.12603,42.318135,47.04001,42.220683,112.77597599999999,164.429965,277.276872,446.712895,612.07328
