date,6125,6250,6375,6500,6625,6750,6875,7000,7125,7250
2020-04-10,17.274925,30.941189999999995,34.70165,48.38127,55.53152,96.15241999999999,138.3398,186.51897,0.0,0.0
2020-04-11,3.440875,3.411505,3.4304,3.437815,30.571965,30.906494999999996,37.861779999999996,204.25439999999998,251.60107,381.576375
