date,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500,11750,12000,13000
2020-08-31,0.0,0.0,0.0,0.0,52.827434999999994,64.57935,0.0,0.0,0.0,122.56881,146.65825,193.35624,0.0,362.54593,484.65111,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,47.43244000000001,48.102720000000005,53.862345,0.0,71.83248,83.80778000000001,125.41872000000001,154.80347999999998,208.44880000000003,251.61654000000001,323.85285,409.65784,0.0
2020-09-02,0.0,0.0,0.0,56.5882,50.78745,67.88898,62.989795,90.84344,108.042835,125.71217999999999,177.15043,266.92334,357.30576,464.76698000000005,404.62980000000005,0.0,1291.059
2020-09-03,71.15563,69.76073,70.97688,64.88484,106.49950000000001,254.52700000000002,169.49312,427.86744,602.9879999999999,346.899475,617.8651100000001,588.0028,718.6621,1544.346615,1690.8391350000002,1360.0430000000001,1779.3896799999998
2020-09-04,62.5935,99.88040000000001,73.65442,105.2133,115.33599,162.2137,183.7213,233.03059999999996,322.25903500000004,446.21047500000003,527.8625000000001,1109.18472,0.0,1150.0367999999999,1888.2561,0.0,0.0
2020-09-05,80.08472,134.25453000000002,145.42688,180.82854,216.84212,341.67765,368.30033,402.535415,563.5644,730.5187,873.7771549999999,0.0,0.0,1512.6765,1934.728605,0.0,2979.45945
2020-09-06,76.7556,0.0,0.0,118.80926,144.4065,204.9402,256.81625,357.2968,509.471,723.85313,722.5587299999999,905.7980799999999,0.0,0.0,0.0,1751.663,0.0
2020-09-07,56.977470000000004,72.66203,101.8647,108.87072,157.722265,219.092525,223.03412,300.31994000000003,435.54510000000005,544.3576999999999,685.563795,868.855195,1170.67125,1285.28875,1614.1248,0.0,0.0
2020-09-08,75.62227499999999,99.8175,119.95128000000001,146.43187500000002,177.06377500000002,232.78253999999998,303.3336,413.60103000000004,547.335325,712.6326799999999,883.2630399999999,1086.69477,1187.2926,1530.6547,1912.26375,0.0,0.0
2020-09-09,51.346000000000004,76.27919999999999,71.85731,87.37957500000002,153.28395,159.988055,224.57555999999997,282.164575,370.64664,508.20957000000004,696.59676,0.0,1121.3785,0.0,0.0,1963.1508000000001,0.0
2020-09-10,31.028370000000002,41.4448,56.418285000000004,66.748175,93.08906999999999,113.96692999999999,164.47744,226.60945999999998,279.74295,426.529115,466.41517999999996,730.50267,948.8193150000001,1114.78378,1349.2009300000002,0.0,0.0
2020-09-11,30.940860000000004,25.81795,36.10201,46.64159999999999,62.31,77.94030000000001,103.35180000000001,145.42458,212.588075,341.30283000000003,519.244,717.4311250000001,959.95344,1202.12389,0.0,1759.9089900000001,2739.4306800000004
2020-09-12,15.485339999999999,20.577080000000002,20.75148,26.14875,31.31325,41.804120000000005,62.59122000000001,104.521,161.71274,266.76314999999994,0.0,585.78408,0.0,1037.07945,0.0,0.0,0.0
2020-09-13,5.240855,10.31426,20.660220000000002,25.565825,25.723775,46.40575499999999,51.541650000000004,103.0946,205.42200000000003,320.08709,460.862025,697.2041250000001,835.4672,1141.899,1405.41684,0.0,0.0
2020-09-14,5.179555000000001,5.336335,10.69423,10.68238,10.70191,21.426660000000002,21.32734,31.99101,64.29312,122.65049,182.73045000000002,343.40832,0.0,0.0,0.0,0.0,0.0
2020-09-15,16.255020000000002,10.84022,16.227255,16.18332,26.91935,21.53208,27.155875,37.725625,37.951025,70.007015,134.888,222.913105,557.3916399999999,748.536545,969.1019999999999,1150.39362,0.0
2020-09-16,5.438835,5.449915,5.47593,11.07321,5.49732,10.982450000000002,21.76346,27.59045,22.09836,22.05142,33.01878,142.35103999999998,237.36214999999999,752.7205,0.0,0.0,0.0
2020-09-17,0.0,0.0,0.0,5.388255,5.44534,5.465770000000001,5.42599,5.413455,5.464315,5.467135000000001,10.926540000000001,114.71166000000001,328.1304,575.84341,0.0,0.0,2057.2746
