date,42000,43000,44000,45000,46000,47000
2022-04-02,23.31156,45.71341,92.36644,184.30624,619.17831,995.284235
2022-04-03,0.0,23.074955000000003,23.10538,23.300220000000003,116.02537500000001,189.11804
