date,38500,39000,39500,40000,40500,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000
2023-12-22,0,8.728116,8.742348,13.124429999999998,8.802914000000001,26.254446,35.140872,48.184906000000005,52.451748,83.094182,78.79239,88.0084,144.740178,262.48812,286.042575,524.53944,615.67996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,0,0,4.373382,4.362169000000001,8.72151,4.375322000000001,8.741752,8.7535,17.496392000000004,21.88698,43.69079,52.590288,100.613707,135.796709,240.90374,372.27424500000006,590.839245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,0,0,0,0,0,21.54411,8.634254,12.92709,38.697246,90.16864499999998,115.830081,99.222598,429.11050000000006,516.2952,689.16832,285.031565,676.0411799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
