date,17000,18000,18500,19000,19500,19750,20000
2022-09-03,9.84206,9.903535,19.798180000000002,59.414069999999995,148.80345,257.12323,366.5109
2022-09-04,0.0,9.82991,9.93265,9.928600000000001,10.006785,59.8404,129.739025
