date,6875,7000,7125,7250,7375,7500,7625,7750,7875,8000,8250
2020-04-25,7.53353,11.3172,18.8528,30.208560000000002,45.23166,79.15215,172.93792,202.03812,271.203315,0.0,712.73338
2020-04-26,3.82679,3.7932550000000003,3.83443,11.30244,3.84898,15.25334,57.2583,148.596045,230.1891,359.24027,661.32354
