Observation Date,Expiration Date,Mean,Std,Skewness,Kurtosis,5% Quantile,25% Quantile,Median,75% Quantile,95% Quantile
2020-05-22,2020-05-29,9175.84996611743,809.1006092549947,-0.21312049529710256,1.4404038127659122,7824.6,8706.6,9200.6,9670.9,10441.800000000001
2020-05-29,2020-06-05,9418.018995663126,677.8996619698431,0.2911833759603053,1.5944200932449757,8358.9,9002.9,9399.0,9806.2,10546.6
2020-06-05,2020-06-12,9652.407362602555,838.1065711721485,-0.6431385662362018,3.2832207347042903,8266.5,9225.4,9691.1,10139.5,10905.400000000001
2020-06-12,2020-06-19,9432.019572054769,776.2543864870721,-0.7440861829203329,2.9920372714952084,8107.1,9035.800000000001,9486.300000000001,9900.5,10565.5
2020-06-19,2020-06-26,9316.185438485953,693.4605355407103,0.04190441930718473,1.7341344980348108,8205.6,8910.800000000001,9312.1,9717.9,10439.800000000001
2020-06-26,2020-07-03,9150.837114560132,575.0591120028788,0.01399878229808467,1.6209409338250573,8225.800000000001,8812.4,9149.5,9488.5,10079.7
2020-07-03,2020-07-10,8521.670557494663,549.5728325005338,-1.9669053802671241,-9.644607152065962,8099.400000000001,8887.2,9152.800000000001,9371.9,10988.800000000001
2020-07-10,2020-07-17,9228.503032304157,485.2653428888391,0.19134818571609716,1.6058818329521616,8464.0,8936.7,9217.800000000001,9507.300000000001,10031.400000000001
2020-07-17,2020-07-24,9142.481358720337,497.029121713687,-0.1982203693091713,1.704410761586134,8322.4,8858.6,9153.2,9440.2,9924.1
2020-07-24,2020-07-31,9537.564870158423,629.7309648567463,0.4932151913264424,1.2665850882924028,8554.800000000001,9163.6,9540.800000000001,9931.400000000001,10624.900000000001
2020-07-31,2020-08-07,11413.772950474244,949.9961990008702,1.3109832979101632,4.885102833296427,10120.900000000001,10818.5,11315.300000000001,11864.0,13041.2
2020-08-07,2020-08-14,11629.315366645655,903.8370575216252,0.48295338208284794,2.3966491081771713,10265.7,11092.800000000001,11583.0,12109.0,13157.400000000001
2020-08-14,2020-08-21,11812.290210883593,761.7453373909783,0.5093488290216153,2.0527788818403083,10657.2,11344.400000000001,11774.6,12228.900000000001,13102.400000000001
2020-08-21,2020-08-28,11517.619584689759,810.4143657159711,-0.9856760575083172,3.5064300372245274,10127.400000000001,11183.400000000001,11663.2,12082.5,12719.300000000001
2020-08-28,2020-09-04,11523.381710710635,606.9062726321176,0.18930101600992194,1.5040722651083414,10561.1,11155.6,11513.1,11876.1,12522.800000000001
2020-09-04,2020-09-11,10439.884879611871,928.4498650901112,-1.2779093784212603,5.996258834002191,8915.6,10023.1,10513.0,10972.5,11730.5
2020-09-11,2020-09-18,10364.220832661187,729.3859356543066,-0.33563831330375477,2.7082663848985415,9195.4,9970.400000000001,10376.0,10782.6,11500.1
2020-09-18,2020-09-25,10918.308076603342,904.316510427071,-0.915636838806794,2.793473188358078,9329.9,10478.0,11030.400000000001,11514.0,12221.900000000001
2020-12-18,2020-12-25,22948.311127873087,2365.263059191105,0.20480564695394973,1.7551957967682048,19258.9,21523.2,22887.9,24303.9,26854.100000000002
2020-12-25,2021-01-01,24589.927290524203,2671.0939876017583,0.25922351542498007,1.6260207986561666,20415.300000000003,22956.5,24520.0,26128.800000000003,29016.2
2021-01-01,2021-01-08,29498.757500490512,3317.163346765956,0.9338705189767849,3.5192220324401218,24757.100000000002,27463.5,29229.600000000002,31157.100000000002,35187.200000000004
2021-01-08,2021-01-15,40640.61655715892,16962.7989482718,3.5956165958733872,17.40823894478816,23581.9,34961.3,39818.200000000004,44606.5,56000.0
2021-01-15,2021-01-22,37152.82165919953,12717.67533960543,4.412055767316067,27.086280176998823,25951.9,31766.5,35329.6,39320.700000000004,51391.8
2021-01-22,2021-01-29,33014.38938673622,4818.595911614615,0.04099421644049632,2.292928342720977,25435.7,30290.2,32953.3,35703.6,40806.3
2021-01-29,2021-02-05,34143.9799478027,6540.3082433648015,0.7440697045430142,3.566690273995844,24722.2,30347.300000000003,33671.700000000004,37359.0,45242.100000000006
2021-02-05,2021-02-12,38286.51576405707,4709.718897435925,0.7226122230073208,1.6627371640575621,31459.600000000002,35067.700000000004,37919.700000000004,40977.5,46488.9
2021-02-12,2021-02-19,47312.08133084448,8123.315087809359,-0.5850184653028233,1.7644495146396428,32741.7,43047.0,48280.200000000004,52347.8,58807.600000000006
2021-02-19,2021-02-26,55766.61098154268,8410.342963238232,-0.034404461824441866,2.1879883065772994,42491.4,50984.5,55707.4,60558.5,69268.1
2021-02-26,2021-03-05,46570.62465203284,6871.942791692315,0.25372834448954057,1.20833240097559,35797.5,42226.9,46378.600000000006,50668.600000000006,58009.8
2021-03-05,2021-03-12,48587.03266289187,6165.468585300504,0.07279907366335656,1.415401633402083,38725.3,44852.200000000004,48537.200000000004,52264.600000000006,58609.100000000006
2021-03-12,2021-03-19,57253.67257403214,7597.935042866646,0.3863931214148434,1.8483113755251903,45570.700000000004,52558.8,56988.8,61556.9,69902.8
2021-03-19,2021-03-26,58530.863146740434,6711.490932373976,0.05705252025503479,1.692117060609915,47870.100000000006,54550.5,58454.8,62453.3,69439.40000000001
2021-03-26,2021-04-02,54488.216052837066,5063.9478526502735,0.2885641198259051,1.9386364890737697,46653.9,51450.100000000006,54328.600000000006,57330.100000000006,62893.3
2021-04-02,2021-04-09,59575.83383519177,6084.943544417098,0.4329157729277216,2.4542076807345543,50467.200000000004,55991.9,59234.700000000004,62793.5,69900.3
2021-04-09,2021-04-16,59059.53148449375,4533.823851605519,0.6205847133575416,1.8683899338637593,52308.100000000006,56136.0,58775.200000000004,61584.600000000006,66850.3
2021-04-16,2021-04-23,61975.61167283256,4927.372957739551,-0.12766364251258489,1.7362775636343857,53922.3,59130.200000000004,62050.3,64910.200000000004,69763.1
2021-04-23,2021-04-30,50226.44855865802,6303.185216019571,-0.272593414243761,2.2571020409024554,39990.100000000006,46733.8,50333.5,53921.5,60074.0
2021-04-30,2021-05-07,57162.89931598018,5450.553544523796,-0.24303892622182807,1.0075584432359124,48021.200000000004,54023.9,57519.100000000006,60779.0,65870.1
2021-05-07,2021-05-14,58095.68711384498,5219.693329049067,0.20354925467653884,1.40481072787638,49877.3,54874.9,57979.0,61169.5,66721.2
2021-05-14,2021-05-21,48951.33156978244,8044.143615533559,-1.6183255721317222,5.633302233477918,34327.200000000004,45985.8,50204.8,53790.5,59171.100000000006
2021-05-28,2021-06-04,35851.83036288881,5475.609034709198,-0.12067230869956776,1.9439137711668177,27063.600000000002,32721.100000000002,35879.1,39062.8,44553.100000000006
2021-06-04,2021-06-11,37152.615935232025,4393.619453406645,0.00658471511899059,1.345248805650379,30026.2,34501.9,37173.8,39807.600000000006,44209.9
2021-06-18,2021-06-25,35507.218077042875,4217.093441809646,0.06682379093553482,1.4076681656957035,28720.9,32957.4,35498.200000000004,38024.0,42332.9
2021-07-02,2021-07-09,33699.441784699,3844.457946091758,-0.2161032035247958,0.9878312622806886,27035.800000000003,31431.300000000003,33951.4,36125.3,39555.600000000006
2021-07-09,2021-07-16,33679.65790483487,3647.5442674028004,-0.5319505517104665,1.7627646450874765,27363.9,31655.800000000003,33939.4,35990.6,39083.3
2021-07-16,2021-07-23,31525.279165202424,3019.058145472374,-0.14511433507718335,1.6831355807273143,26598.5,29771.600000000002,31566.800000000003,33338.6,36299.200000000004
2021-07-23,2021-07-30,33342.0296305771,3181.125663205274,-0.28782453740770936,1.2608132730074812,27857.0,31506.800000000003,33535.6,35331.4,38181.200000000004
2021-07-30,2021-08-06,41958.77091200952,5908.378097912587,0.45717890409118583,4.334230931707558,32862.6,38788.0,41945.100000000006,44948.3,50960.4
2021-08-06,2021-08-13,42882.82435455737,5146.204459474163,0.5694248884888592,1.5244864620681513,35290.5,39536.0,42481.3,45785.3,51872.8
2021-08-13,2021-08-20,47573.593874412436,5856.824226140318,0.44946488167884,1.0951909417638515,38921.200000000004,43764.3,47051.5,50958.3,57899.9
2021-08-20,2021-08-27,49240.89793610787,5960.722430171929,0.7509389690125443,3.2438759075429164,40622.3,45710.3,48799.100000000006,52195.200000000004,59525.9
2021-08-27,2021-09-03,48915.04290364038,5450.254830028423,0.15433410402516531,1.4255899908231964,40331.0,45571.600000000006,48800.100000000006,52137.100000000006,57891.600000000006
2021-09-03,2021-09-10,50053.819852243614,5251.411917314273,0.20685351791121556,1.5401320069815503,41815.200000000004,46842.700000000004,49929.0,53113.9,58729.0
2021-09-10,2021-09-17,44795.87837273228,4674.142200795658,0.007665921379117171,1.1471739401711218,37194.0,41923.5,44830.3,47668.9,52302.8
2021-09-17,2021-09-24,47482.861003726764,4249.481995090161,0.3941393390678219,1.0482407336417205,40954.3,44670.100000000006,47304.8,50038.5,54673.4
2021-09-24,2021-10-01,42404.48718805643,4625.121105467224,-0.42238848378740346,2.1963108794232555,34693.5,39865.8,42587.8,45196.9,49458.600000000006
2021-10-01,2021-10-08,48002.343144243605,5060.634682686796,0.018970360010897927,2.0234216615572773,39933.0,45078.600000000006,47994.100000000006,50909.9,56116.9
2021-10-08,2021-10-15,54470.29960590889,5500.381079033829,0.1325979050397522,1.1513990560901846,45641.9,51027.4,54456.200000000004,57813.9,63406.600000000006
2021-10-15,2021-10-22,61791.00936170838,8105.612822057626,0.1943385760562737,1.1150420532316057,49077.4,56623.5,61606.9,66714.6,75191.0
2021-10-22,2021-10-29,60930.24270373083,6588.29762571812,0.22831999578768075,1.6583197301097323,50653.3,56915.0,60757.600000000006,64734.5,71821.2
2021-10-29,2021-11-05,62162.574208145816,7200.090013254277,-0.047003947989653544,2.021324303550209,50813.4,58009.200000000004,62070.9,66322.2,73809.3
2021-11-05,2021-11-12,61144.27743915897,6427.310847648695,-0.26739059506159707,1.6896492507720033,50556.0,57429.600000000006,61303.700000000004,65088.3,71159.8
2021-11-12,2021-11-19,64029.78843702301,7115.880173157641,0.10518493890211868,1.0764346171097436,52683.4,59537.4,63977.0,68405.1,75622.0
2021-11-19,2021-11-26,57851.67003021016,5692.37305750667,0.20852546918992962,1.115888499439082,48866.0,54238.3,57737.600000000006,61293.5,67259.3
2021-11-26,2021-12-03,53899.17273325891,5831.554629001605,-0.22448424197682942,1.2667488178967918,44200.4,50488.200000000004,54078.9,57553.700000000004,63099.200000000004
2021-12-10,2021-12-17,47789.37271308777,5165.764195548714,0.26006217537057585,1.0336997787049418,39758.5,44459.0,47605.200000000004,50916.5,56449.5
2021-12-17,2021-12-24,46206.864599162494,4710.534057115254,0.06335063731184232,1.2697180572419189,38646.6,43317.700000000004,46184.3,49056.8,53849.600000000006
2021-12-24,2021-12-31,50963.83576628403,5110.359025094925,0.2591768164069258,1.8156582347493542,43042.200000000004,47881.700000000004,50800.3,53862.200000000004,59454.100000000006
2021-12-31,2022-01-07,46489.04639593035,4425.99892603982,0.5333529677780084,1.3438549478739183,39867.5,43546.600000000006,46219.200000000004,49070.5,54096.8
2022-01-07,2022-01-14,41649.70894704619,3731.5041265482405,0.1511107353742069,1.1910071099164368,35735.9,39321.600000000006,41581.100000000006,43898.600000000006,47794.5
2022-01-14,2022-01-21,42954.0839894329,3154.0988438451213,-0.18227226687044268,1.377816013960957,37725.0,41090.600000000006,43037.5,44903.9,47895.3
2022-01-21,2022-01-28,35787.993814988025,5245.2003438478505,-1.565959097401634,6.566199914467363,27217.7,33733.4,36315.6,38776.4,42836.0
2022-01-28,2022-02-04,37644.31654529607,3426.7474217499853,-0.46914784238820884,1.982374940295534,31862.600000000002,35739.3,37812.6,39769.700000000004,42822.200000000004
2022-02-04,2022-02-11,41349.06624558453,3513.3743387202285,-0.17769234974756892,1.878355464865236,35611.3,39344.600000000006,41406.5,43436.200000000004,46878.3
2022-02-11,2022-02-18,42534.353133743534,4080.9458808722948,-0.5716840043758254,2.5187916535131984,35739.6,40328.200000000004,42708.700000000004,45030.4,48683.9
2022-02-18,2022-02-25,40086.281204816194,3315.839723971808,-0.23323718821491501,1.6288536241048064,34574.200000000004,38176.9,40186.200000000004,42108.100000000006,45245.8
2022-02-25,2022-03-04,39152.2292968659,3516.7525804286856,-0.5487727418551902,1.8787215970941578,33066.3,37218.1,39403.600000000006,41367.200000000004,44354.700000000004
2022-03-04,2022-03-11,39091.48783737907,4430.46947671423,-0.15733225159536626,1.258144511263616,31806.5,36425.200000000004,39179.5,41858.5,46074.4
2022-03-11,2022-03-18,38780.57286392399,3926.5125357566194,0.1118966303951321,1.0114979963694593,32447.0,36292.9,38797.1,41204.200000000004,45128.3
2022-03-18,2022-03-25,41646.92632301787,3848.3486191213156,-0.050645502608458785,1.3279683819362562,35400.200000000004,39325.200000000004,41672.4,43997.600000000006,47804.100000000006
2022-03-25,2022-04-01,44499.36458480964,3612.6357980100297,0.016723832607406005,1.2907931767105483,38722.5,42297.600000000006,44462.3,46691.8,50374.700000000004
2022-04-01,2022-04-08,46269.80652962923,3211.251262773951,0.04834042861006642,0.25518049518867025,41221.8,44110.9,46120.600000000006,48457.700000000004,51569.600000000006
2022-04-08,2022-04-15,42412.70206947303,3243.4290307909196,-0.35653949808337876,1.7369980816947024,36980.4,40570.9,42527.9,44420.200000000004,47400.9
2022-04-15,2022-04-22,40362.41442753939,2778.7031579625996,-0.2737279910250963,0.9157722729099032,35644.700000000004,38666.4,40511.8,42175.100000000006,44614.9
2022-04-22,2022-04-29,39473.692373087084,2789.4248409031134,-0.34305561404814694,1.5260448488990646,34810.0,37894.700000000004,39603.0,41233.200000000004,43818.600000000006
2022-04-29,2022-05-06,38540.2508750998,2824.3313127789907,-0.34391221190293764,1.1434071639625811,33695.6,36873.0,38711.4,40359.8,42820.5
2022-05-06,2022-05-13,35873.94789976329,2773.1396282409755,-0.4595708533867675,1.7498146300459352,31130.5,34320.0,36039.8,37612.4,40038.700000000004
2022-05-13,2022-05-20,29635.635896878484,3601.670944407958,-1.0353737946651962,4.77008136920342,23815.7,27928.2,29852.7,31721.5,34802.200000000004
2022-05-20,2022-05-27,29204.93208852094,2969.1639706766614,-0.30459038354884926,1.6526424182288961,24229.5,27507.800000000003,29318.4,31033.2,33778.4
2022-05-27,2022-06-03,28674.795551084444,3024.686677198516,-1.0086118989578403,3.545646323287933,23441.0,27200.100000000002,28973.100000000002,30572.800000000003,32964.4
2022-06-03,2022-06-10,29532.93738285484,2484.001637377001,-0.5617384333832984,1.4994832199183756,25223.100000000002,28235.4,29840.9,31244.7,33327.1
2022-06-10,2022-06-17,29184.581048772303,2720.0758943883116,-0.4037254369618011,1.3631788105467342,24470.600000000002,27628.300000000003,29376.7,30912.300000000003,33259.200000000004
2022-06-24,2022-07-01,21286.447149670264,2220.111133083793,-0.015659459626687883,0.9903746889821976,17655.2,19908.100000000002,21311.800000000003,22674.300000000003,24839.4
2022-07-01,2022-07-08,19203.429969916066,2528.836277599696,-1.3734249193537338,4.8589401912549794,14694.400000000001,18123.3,19532.5,20726.4,22525.600000000002
2022-07-08,2022-07-15,21755.583925187082,2157.6415672799612,-0.24714607252931758,1.3987423014096985,18199.4,20475.9,21804.7,23110.100000000002,25129.4
2022-07-15,2022-07-22,20779.88795322715,2111.909162386357,-0.6253897116082908,2.488948917849145,17225.7,19637.100000000002,20902.4,22088.800000000003,23913.100000000002
2022-07-22,2022-07-29,22797.119702832617,2679.4589858552627,0.15115634304006978,0.9708084758417814,18582.7,21089.4,22743.800000000003,24442.4,27231.5
2022-07-29,2022-08-05,23944.682957790686,2358.628220596493,0.01996906271133851,1.0884994748845935,20180.7,22477.4,23914.9,25404.300000000003,27789.2
2022-08-05,2022-08-12,23193.487748799394,2122.5694530581854,0.272610222414971,0.9182906069704808,19919.0,21805.300000000003,23102.100000000002,24492.100000000002,26770.7
2022-08-12,2022-08-19,24290.2665752218,1920.994137363985,0.17057231426986882,0.6138761634404544,21244.600000000002,23016.4,24256.100000000002,25513.300000000003,27460.2
2022-08-19,2022-08-26,21039.571820419707,2102.762938533357,0.24533293387901017,1.058927299642801,17725.3,19692.0,20992.9,22313.0,24526.4
2022-08-26,2022-09-02,20241.21721110083,2095.507993596171,-0.9640786149941409,5.044679885747909,16843.2,19265.2,20339.300000000003,21412.4,23287.0
2022-09-02,2022-09-09,19901.249150559463,1847.1175946481474,-0.8645283868349417,2.670525606683567,16634.7,18951.5,20088.9,21073.100000000002,22506.9
2022-09-09,2022-09-16,21308.644052954438,2157.253214235404,0.25046645801646195,0.6248410453247413,18045.8,19885.800000000003,21140.2,22655.9,25022.4
2022-09-16,2022-09-23,19685.92163139341,1706.1228554462562,-0.20647920101751,0.8795219552122342,16784.100000000002,18648.5,19773.800000000003,20780.300000000003,22318.9
2022-09-23,2022-09-30,19052.449097147175,1736.8952631675543,-0.6502750626059299,2.1474887650394745,16077.1,18133.3,19197.2,20171.0,21658.0
2022-09-30,2022-10-07,19430.899557781107,1736.9700932755018,-0.1765512928679743,1.6034496737756276,16628.0,18413.4,19431.7,20485.7,22208.7
2022-10-07,2022-10-14,19550.29602354662,1580.7805479011558,-0.22000860329888713,1.8015308290410195,16934.0,18649.4,19598.2,20498.800000000003,22007.600000000002
2022-10-14,2022-10-21,19192.263147839138,1362.4560244861611,0.1800815835566796,1.703940787165421,17055.4,18376.600000000002,19160.100000000002,19973.300000000003,21440.600000000002
2022-10-21,2022-10-28,19080.39886537142,1166.4992492604729,-0.45542112933996903,1.4734963116729638,17084.600000000002,18448.2,19183.0,19850.7,20874.600000000002
2022-10-28,2022-11-04,20636.60364894477,1358.3855003152928,0.053924637138905676,1.1061367966243179,18449.3,19797.4,20629.300000000003,21466.5,22847.2
2022-11-04,2022-11-11,21197.436354602876,1317.7011133675876,0.21242167190253167,0.24391904951601528,19175.5,20296.100000000002,21108.4,22068.300000000003,23434.0
2022-11-11,2022-11-18,16669.620590014318,2181.8005692519487,-1.3584499101163743,4.255989084028494,12619.5,15743.1,16993.8,18013.600000000002,19494.4
2022-11-18,2022-11-25,16567.740843541473,1482.7577312423998,-0.5464447260570217,1.7301916786121678,14024.1,15750.800000000001,16674.3,17522.2,18803.0
2022-11-25,2022-12-02,16472.56224153256,1163.2492426122642,-0.2524083844778644,1.1255398690831946,14523.900000000001,15796.900000000001,16527.3,17219.100000000002,18307.2
2022-12-02,2022-12-09,16982.079767005336,1068.6353433662487,-0.3937735973313699,1.7786457802110034,15177.2,16382.800000000001,17031.4,17640.600000000002,18612.4
2022-12-09,2022-12-16,17134.844346740803,1140.5134234047568,-0.46443793615677015,1.9997565015108147,15200.5,16508.4,17194.3,17834.4,18857.5
2022-12-16,2022-12-23,16698.069863051922,1142.4349849985101,-0.9035567726924087,3.5424265945218174,14721.400000000001,16139.400000000001,16798.600000000002,17384.8,18320.9
2022-12-23,2022-12-30,16699.01975307931,812.2734802075253,0.6871925247659634,1.227995291151946,15468.0,16242.0,16734.600000000002,17246.0,18147.0
2022-12-30,2023-01-06,16493.825907656214,714.5188297220839,-0.2273050495696458,1.3832001607373128,15330.6,16133.800000000001,16572.7,16990.2,17668.9
2023-01-06,2023-01-13,16931.208052760285,709.2339054009046,-0.23382675318870672,1.7746928644547006,15752.400000000001,16529.5,16953.0,17356.5,18034.100000000002
2023-01-13,2023-01-20,19983.199798220056,1660.0765423180103,1.124735709082268,2.9220879641187256,17759.5,18845.2,19770.5,20841.9,22980.100000000002
2023-01-20,2023-01-27,22586.051898763202,1940.6399846150573,0.585412020598176,2.0769979261302387,19701.7,21366.5,22463.5,23648.9,25907.5
2023-01-27,2023-02-03,23097.714339604318,1817.9246600348145,0.8626156557688877,3.66435660144999,20502.7,22025.7,22948.0,23978.600000000002,26225.4
2023-02-03,2023-02-10,23358.41779523762,1581.8609356230977,0.34905604592015105,2.0880331881005585,20934.7,22412.0,23295.800000000003,24231.600000000002,25999.9
2023-02-10,2023-02-17,21645.96795065269,1348.936561339186,0.06955868252365006,1.8039592485447038,19504.4,20856.300000000003,21630.300000000003,22422.0,23841.100000000002
2023-02-17,2023-02-24,24604.39423997327,2335.3565712133977,0.5172134938145773,2.4615853766724367,21134.2,23203.7,24462.4,25841.600000000002,28579.300000000003
2023-02-24,2023-03-03,23203.81549144057,1471.436834294518,0.3914823463364821,2.302817179730745,20971.5,22333.4,23135.0,23997.300000000003,25676.4
2023-03-03,2023-03-10,22310.217898487255,1390.0726525679263,0.09923274148366783,1.410687135256265,20093.9,21467.800000000003,22294.4,23133.5,24581.7
2023-03-10,2023-03-17,19986.086274333295,1572.1904861409282,-0.973089101287337,3.2298003438650875,17197.7,19212.2,20153.2,20965.300000000003,22176.800000000003
2023-03-17,2023-03-24,27492.424006059562,3230.806731910383,0.9479229379630686,3.8899043596985177,22932.7,25566.5,27209.9,29048.100000000002,33055.9
2023-03-24,2023-03-31,27539.11874059932,2435.5909365476273,0.2060644874034788,1.7223741271085737,23729.9,26068.0,27481.5,28940.4,31552.9
2023-03-31,2023-04-07,28434.504099888247,2302.3865832884017,0.5102535067519013,2.476725137998602,24985.100000000002,27053.300000000003,28311.800000000003,29663.2,32317.2
2023-04-07,2023-04-14,27939.14852861981,1840.9598364321646,0.11561349991886354,1.0849088221285506,24989.2,26784.4,27927.4,29064.300000000003,30940.300000000003
2023-04-14,2023-04-21,30516.76418048148,2024.4300000898354,0.29615366624934175,1.692980333062943,27400.100000000002,29274.7,30439.300000000003,31672.9,33904.4
2023-04-21,2023-04-28,27348.56240854009,1907.7871947915605,0.2439466539618686,1.718462086478338,24391.800000000003,26190.4,27286.2,28440.100000000002,30521.7
2023-04-28,2023-05-05,29343.79253187091,1943.738889481658,0.36372449696891634,1.6061195235071457,26365.600000000002,28131.0,29259.300000000003,30456.5,32617.800000000003
2023-05-05,2023-05-12,29492.048973030374,2018.02351306667,0.4932154541524002,2.22710244841966,26511.600000000002,28278.300000000003,29347.2,30558.9,32986.3
2023-05-12,2023-05-19,26598.956526472834,1728.3586622862238,0.5884125334304299,1.9097488300305727,24027.100000000002,25500.300000000003,26486.4,27554.9,29571.2
2023-05-19,2023-05-26,26722.70358457186,1423.8801188889797,0.4216935900275386,1.3692102985907502,24498.9,25882.800000000003,26731.2,27604.7,29155.600000000002
2023-05-26,2023-06-02,26681.75234417759,1434.400127330657,-0.0066997844118913555,1.3580026286663465,24361.4,25819.9,26683.9,27545.600000000002,28993.9
2023-06-02,2023-06-09,27196.429576088478,1296.8051875071437,-0.13902260532476662,1.9468748092243802,25077.800000000003,26463.100000000002,27218.2,27954.100000000002,29239.5
2023-06-09,2023-06-16,26141.24884229574,2012.0806696379611,-2.9623452268001453,18.723124720378166,23386.2,25530.9,26338.7,27131.5,28521.4
2023-06-16,2023-06-23,26277.16284524024,1421.6951345897576,0.3022143073185042,1.4450292975586922,24060.4,25392.300000000003,26233.7,27102.100000000002,28651.100000000002
2023-06-23,2023-06-30,30720.701617895298,2244.525456656722,0.48890854646167814,2.359124913213611,27364.2,29369.300000000003,30594.5,31923.800000000003,34525.3
2023-06-30,2023-07-07,30456.31997708601,1732.2536213054877,0.741938931476137,2.6124128233686355,27943.2,29379.800000000003,30319.100000000002,31360.9,33456.9
2023-07-07,2023-07-14,29888.515729505725,1633.7287507761569,0.41689902222850134,1.6006095772201148,27385.4,28861.2,29815.9,30821.2,32648.4
2023-07-14,2023-07-21,29976.996186467106,1586.12086713214,0.4366223755929405,1.5896834696998532,27552.9,28974.600000000002,29903.4,30882.7,32662.5
2023-07-21,2023-07-28,29364.622652717713,1473.3753057965782,0.35538973957965114,1.0616340676389298,27086.600000000002,28403.300000000003,29307.7,30246.7,31852.0
2023-07-28,2023-08-04,28902.444460150025,1262.602891971583,0.07027921891575642,0.9082620809567081,26859.7,28106.300000000003,28902.300000000003,29687.0,30952.4
2023-08-04,2023-08-11,28834.548776868978,1230.1472074524331,0.26121722209380016,1.3775271211846247,26910.2,28068.9,28800.2,29554.5,30883.2
2023-08-11,2023-08-18,29038.29062417952,1105.1961240237597,0.3004181747661641,1.2783698153494978,27313.7,28340.300000000003,29004.300000000003,29688.7,30887.4
2023-08-18,2023-08-25,25872.455665589277,1720.3367269059995,0.1264167851499664,1.5024317816755781,23139.0,24832.0,25848.5,26884.4,28685.4
2023-08-25,2023-09-01,25433.758562011768,1076.4958321772274,0.24940205762549034,0.9283121748922412,23734.7,24737.300000000003,25410.100000000002,26090.600000000002,27224.0
2023-09-01,2023-09-08,25244.943784258372,1036.8750975858718,-0.03400680280820201,0.713110738181622,23536.5,24592.100000000002,25261.800000000003,25907.600000000002,26904.9
2023-09-08,2023-09-15,25456.818902646635,1138.4137377178395,-0.13867390117257983,0.8421856209700875,23555.5,24757.5,25490.9,26186.2,27250.800000000003
2023-09-15,2023-09-22,26192.774940965784,1185.4243127754169,-0.3339458868931594,1.1089788151602216,24170.5,25498.800000000003,26258.600000000002,26959.2,28011.800000000003
2023-09-22,2023-09-29,25895.089861572036,1169.9670875399167,-0.04907237226179432,0.498074684355041,23958.9,25143.4,25920.4,26660.9,27761.2
2023-09-29,2023-10-06,26497.721307566037,1044.0057071783406,-0.3132223970142057,0.9991760236320388,24712.800000000003,25883.300000000003,26559.800000000003,27178.100000000002,28101.7
2023-10-06,2023-10-13,27748.816700221967,1158.9624140995343,-0.4693956357540365,1.69760919812036,25755.4,27102.800000000003,27820.7,28475.2,29488.100000000002
