Observation Date,Expiration Date,Mean,Std,Skewness,Kurtosis,5% Quantile,25% Quantile,Median,75% Quantile,95% Quantile,T Return,T-1 Return,T-2 Return,T-3 Return,T-4 Return,Fear and Greed Index,VIX
2020-01-31,2020-02-07,9367.528318590259,643.7028861594323,0.5390986059454442,1.9733740199268315,8414.7,8972.4,9320.0,9710.9,10492.7,0.04809703912037095,0.10282156827510297,-0.05467848126670601,0.0837716258575756,0.10975630985550021,55,18.84
2020-02-07,2020-02-14,9788.328984364336,734.2820869221741,0.6072342807697358,3.2095890035948385,8701.5,9362.9,9748.1,10161.300000000001,11014.1,0.05265901807687294,0.04809703912037095,0.10282156827510297,-0.05467848126670601,0.0837716258575756,56,15.47
2020-02-14,2020-02-21,10348.071893202345,855.7807839697381,0.4099651134291326,1.1915434167561365,9118.300000000001,9815.2,10246.0,10812.2,11902.800000000001,-0.06668434087215393,0.05265901807687294,0.04809703912037095,0.10282156827510297,-0.05467848126670601,63,13.68
2020-02-21,2020-02-28,9685.026683287664,700.1370329829183,-0.04353219281032023,2.3710863535664624,8576.4,9294.1,9681.1,10077.300000000001,10807.5,-0.10724935189040243,-0.06668434087215393,0.05265901807687294,0.04809703912037095,0.10282156827510297,44,17.08
2020-02-28,2020-03-06,8708.253190632642,695.6534904591364,0.7587333394960845,3.0484633832783157,7702.400000000001,8292.6,8653.5,9055.9,9911.2,0.04926383709112278,-0.10724935189040243,-0.06668434087215393,0.05265901807687294,0.04809703912037095,40,40.11
2020-03-06,2020-03-13,9124.089103407554,608.1997462575032,0.2534773907534429,2.0402874186444935,8181.3,8765.1,9106.1,9462.4,10130.1,-0.492833739120552,0.04926383709112278,-0.10724935189040243,-0.06668434087215393,0.05265901807687294,39,41.94
2020-03-13,2020-03-20,5434.874921440953,1386.8520133168115,0.9253211383477231,4.011368164407941,3396.4,4666.0,5320.700000000001,6064.5,7856.1,0.10695892203411138,-0.492833739120552,0.04926383709112278,-0.10724935189040243,-0.06668434087215393,10,57.83
2020-03-20,2020-03-27,6079.8452057261,1436.0027062392144,-0.13045184313946542,2.253934323577635,3617.9,5346.700000000001,6115.400000000001,6896.6,8354.9,0.023991659562699913,0.10695892203411138,-0.492833739120552,0.04926383709112278,-0.10724935189040243,9,66.04
2020-04-17,2020-04-24,7071.9773934349005,684.329023592509,0.24721529362767325,1.1360915158023772,5968.1,6660.200000000001,7076.3,7495.700000000001,8215.1,0.06573132640645873,0.023991659562699913,0.10695892203411138,-0.492833739120552,0.04926383709112278,15,38.15
2020-04-24,2020-05-01,7510.831877602803,590.3442605335963,-0.26355865245752047,2.1627185098765622,6524.400000000001,7188.5,7533.8,7856.200000000001,8414.4,0.16224120939147957,0.06573132640645873,0.023991659562699913,0.10695892203411138,-0.492833739120552,20,35.93
2020-05-01,2020-05-08,8765.595066651344,844.0178541248738,-0.39274230974835406,2.308694187075921,7348.0,8312.2,8803.7,9263.7,10045.300000000001,0.1045727316072641,0.16224120939147957,0.06573132640645873,0.023991659562699913,0.10695892203411138,40,37.19
