,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-22,14.805335,14.97789,15.16238,74.96322500000001,106.47658,348.75544,0,0,0,0
2022-05-23,0,0,14.572395,29.07366,189.17652,973.01152,976.937,0,0,0
