,26000,26500,27000,27500,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,31500,32000,32500,33000
2023-07-24,8.724627,14.500045,5.960172,29.10529,52.405434,95.8254,102.06175,174.83886,233.2864,349.91148000000004,581.386,509.50340000000006,0,0,0,0,0,0,0,0,0
2023-07-25,2.9225450000000004,5.8418980000000005,5.82927,11.696904,11.692152,32.136225,58.4767,99.376526,160.82929499999997,263.01627,351.71052,0,0,0,0,0,0,0,0,0,0
2023-07-26,2.922319,2.930137,2.934083,8.799263999999999,2.9461740000000005,11.711508,5.8785300000000005,2.9501150000000003,14.691345,44.053965000000005,88.47504,192.772515,718.237835,938.52672,0,0,0,0,0,0,0
