,10000,15000,16000,18000,20000,22000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,50500,51000,51500,52000,52500,53000,53500,54000,55000,56000,58000,60000,62000,64000,65000,66000,68000,70000,72000,75000,80000,85000,90000,95000
2023-11-23,0,0,0,0,138.126106,205.009695,335.07503999999994,0,0,0,0,0,1118.9838,1397.7273750000002,1659.79749,1941.41376,0,0,3121.27974,0,0,0,5340.40842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,0,0,0,0,112.88697,207.78659,245.280555,0,432.94188,495.45665,658.5101250000001,794.50035,981.16876,1172.13263,1411.1133999999995,1741.0383600000002,2130.0161000000003,2382.618125,3030.299335,3218.17524,3963.67873,0,5065.7829,0,6533.188439999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,0,0,0,0,0,151.24251999999998,0,0,0,528.1273199999999,0,792.83169,0,1172.91786,0,1680.02185,0,2438.2296450000003,2919.3599000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,0,0,0,0,0,168.22224,261.64453000000003,0,411.15569,521.31632,0,752.6160000000001,990.511435,1286.313525,1443.66222,1861.7275,2076.2439000000004,0,3016.18728,3630.5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,0,0,0,0,118.231328,184.79075,277.8513,0,462.039,551.8577999999999,665.2542599999999,0,1066.50052,1276.846725,1557.13908,1847.836,2264.378955,0,3059.874363,3577.870023,4006.650775,4896.76075,5363.218649999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,0,0,0,67.010058,0,164.427648,228.8265,0,361.42959,0,551.4222400000001,0,837.1789799999999,1078.968675,1239.1941250000002,1562.67892,1963.065,2245.40961,2598.6988800000004,3152.081736,3662.189475,4165.6165200000005,0,5327.527320000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,0,0,0,0,0,159.703236,247.851695,0,395.83572,490.66251,0,0,858.60405,1133.1249,1413.1155,1564.66988,1909.5535,2248.88353,2809.2236499999995,3239.1991350000003,3779.281,4095.51916,0,5562.36828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,0,0,0,0,106.189328,0,264.24531,0,0,490.37599,598.833904,751.3222000000001,922.835375,1129.8837,1374.691835,1641.78831,1980.59505,2358.265,2815.747029,3266.48393,3752.638529,4384.88525,4871.64243,5558.474249999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,0,0,0,0,0,157.238485,249.77706,0,329.552565,406.59948,503.44255,704.798755,795.536325,1033.61427,1183.45063,1510.80627,1897.642,2259.2756899999995,2566.09196,2879.3654,3312.6633,3800.51154,4295.43114,4966.23616,5609.069505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14744.0608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
