,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2022-01-27,18.50494,36.61756,36.89617,142.79064000000002,145.32435999999998,219.7791,296.8348,575.996585,1454.65939,0,0,0
2022-01-28,18.570385,18.576715,18.530535,18.473265,18.432475,18.89317,18.891005,94.575075,434.7299,0,0,0
