,18000,19000,20000,21000,22000,23000,23500,24000,24500,25000,25500,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29500,30000,30500,31000,31500,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,48000
2023-04-20,0,28.56221,0,0,113.0404,169.43982,0,253.17558,230.40752,381.229065,477.0847700000001,563.7892,0,720.28014,0,925.06887,0,1101.72855,0,1191.63912,0,1594.019245,0,1482.96722,0,0,0,0,0,0,0,5673.84024,6780.197099999999,7734.147330000001,8535.59486,0,0,0,0,0,0,0,0,0
2023-04-21,0,28.07355,42.293025,0,112.29404,153.506595,231.71977500000003,326.51712,382.18334,478.043125,615.16395,751.5948000000001,0,929.1958600000002,0,1107.99576,0,1379.2459,0,1638.0174,0,1592.65467,0,1812.61641,0,0,0,0,0,0,0,6941.993765,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22,0,27.25214,54.404,81.60600000000001,109.7494,164.04846,218.79272,260.75372,341.71612500000003,372.873645,0,556.6006,0,696.24175,0,1092.7096,0,1139.95088,0,1449.7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,27.47514,0,41.60451,0,0,165.39414,193.53166,248.60565,303.98192,412.731,483.012075,671.5984100000001,0,837.37933,0,981.45004,0,1267.97022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-24,0,0,54.740480000000005,67.740125,95.606805,137.03885,164.36292,232.62791500000003,287.50732500000004,394.225056,478.51037500000007,627.8365200000001,0,754.090425,0,985.93884,0,1191.935235,0,1341.11715,0,0,0,0,0,0,0,0,0,0,0,0,0,8820.198385,0,0,0,0,0,0,0,0,0,0
2023-04-25,41.26767,28.36702,0,54.51528,0,112.76596,164.61606,168.92658,223.78896,253.8468,376.24365,497.88324,0,662.56176,0,609.31172,0,792.0553199999999,0,1018.7193599999998,0,1218.47423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26,14.90033,14.904355,41.13123,55.0079,57.24878,85.00887,127.42285499999998,195.0886,274.4085,320.5027,311.68489,529.5262,0,527.030814,0,677.57568,0,822.0514,0,1077.14154,0,1315.8663,0,1295.8956,2029.26024,1397.96236,3170.4752300000005,3565.426535,3756.14596,4182.57751,5081.34694,6013.284439999999,6967.746,7117.42944,0,0,0,0,0,0,0,0,0,0
2023-04-27,0,14.487965,14.5363,28.97882,14.66345,44.104485,58.58902,87.16764,88.15773,104.197205,147.2789,177.7614,0,237.70688,0,297.9372,0,385.12461,0,724.13175,0,725.67285,0,986.068145,1086.17868,1436.578245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28,0,0,14.692405,14.74786,14.68397,29.27046,43.894755,58.8037,58.66778,102.350395,131.63314499999998,146.78,0,233.5092,0,249.39476,0,423.898075,0,555.78439,0,646.3085199999999,0,894.745865,1114.56318,1401.1987,1752.18456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29,0,0,0,0,0,29.30192,43.807005,58.49680000000001,73.111025,87.49659,116.894,131.708925,0,176.09496,0,249.53084500000003,0,352.20204,0,483.390105,0,616.26663,0,877.2369,1100.077125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30,0,0,0,0,14.86877,29.20011,29.27333,29.68889,59.09918,73.364075,89.03742,118.63384,0,148.62655,0,264.66200999999995,0,268.00082999999995,0,386.51743,0,619.22553,0,810.890575,1100.70525,1189.6856,1361.815455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,0,0,0,14.29521,27.99189,42.254265,69.72675000000001,84.61029,124.85889,141.0799,223.96256,333.37908,0,472.6890800000001,0,533.21847,0,702.0020000000001,0,964.835625,0,1166.822715,0,1477.63245,1584.91683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,0,0,0,0,14.05454,41.922,28.55692,0,57.4586,114.05396,143.03595,186.380675,0,285.7049,0,345.1662,0,473.2487100000001,0,617.783365,0,820.152195,0,1053.006385,1355.72534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-03,0,0,0,14.12849,14.246455,0,0,29.0031,56.61902,58.18908,155.76412499999998,101.644445,0,144.76665,0,203.09072,0,305.51808,0,422.39979000000005,0,583.5264,0,829.3354650000001,1092.499125,2101.70758,2382.89352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,0,0,0,0,0,14.543335,0,28.8392,43.320465000000006,57.78708,72.23575,86.57823,0,143.8825,0,215.879175,0,273.94561,0,446.00041,0,619.669345,0,880.29405,992.12136,1396.46496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-05,0,0,0,0,0,0,14.489725,14.73105,14.778385,29.42746,29.41195,29.59013,0,59.03956,0,88.26684,0,147.60595,0,191.878635,0,310.13671500000004,0,429.85424,666.234675,1047.134625,1672.98895,0,0,2982.59215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-06,0,0,0,0,0,0,0,14.321295,14.33401,28.688240000000004,28.68441,52.015626,0,57.72708,0,114.97684,0,158.879765,0,289.3166,0,476.06163,0,721.02125,1010.0972,1385.05824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07,0,0,0,0,0,0,0,14.411405,14.51607,14.433435,0,42.929655,0,113.823,0,170.78994,0,256.16547,0,398.88464,0,419.48848,0,650.73735,911.986425,1247.02451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-08,0,0,13.71084,0,0,0,0,27.39469,27.411990000000003,40.93983,55.1993,83.0463,0,178.92153499999998,0,263.26761,0,523.23796,0,785.436345,0,798.4876350000001,0,1336.57824,1660.680105,2490.005235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-09,0,0,0,0,0,0,0,13.79069,13.81549,13.836105,41.31255,55.34952,0,138.25495,0,248.51304,0,387.1175,0,730.622755,0,1010.38789,0,1684.27713,0,2581.14412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-10,0,0,0,0,0,0,0,0,0,27.6683,13.940715,27.88654,41.255235000000006,82.24652999999999,69.365675,151.51961,179.53364,383.76352,494.4348,430.78158,366.79903,1203.86244,0,1565.90457,1826.48862,1860.83568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,0,0,0,0,0,0,0,0,0,13.40661,13.4493,26.89687,40.264695,27.02096,54.00364,129.696528,443.610915,645.61584,371.485575,1116.02962,0,0,0,1900.5616,2632.86996,2452.15292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
