,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,20250,20500,21000
2022-09-25,18.83042,84.42841499999999,0,187.8278,0,478.45752,0,636.91071,0,0,0,0,0
2022-09-26,9.46402,9.58573,9.569325,19.14467,19.2287,57.63831,153.59568,363.9336,0,1043.71245,0,0,0
