,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-02-17,20.31571,20.586945,60.860220000000005,141.936375,244.08816,446.1083,895.4495,1582.92654,1382.29014,2201.094525,0,0,0
2022-02-18,0,20.003155,20.074425,20.016945,40.07426,319.39064,981.07702,1921.69296,2165.86302,0,0,0,0
