,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-12,36.016980000000004,89.3208,71.27758,142.57164000000003,249.99926,585.96021,1047.545295,0,2970.78678,4217.25293,3951.637095,0,0
2021-06-13,17.810945,18.682735,19.451145,38.96481,38.94969,19.479985,58.203390000000006,77.7958,252.53215,584.94315,1056.22758,0,0
