,21000,22000,22500,23000,23500,24000,24500,25000,26000
2022-08-16,11.851645,11.93796,23.87212,83.41137,202.80439,383.41968,751.4759700000001,0,0
2022-08-17,0,11.70151,11.68696,46.61678,257.18495,744.5968,1278.17525,0,0
