,20000,21000,21500,22000,22500,23000,23500,24000,24500,25000,26000,27000
2022-08-09,11.697865,23.12571,34.766580000000005,81.064655,173.670825,313.699905,602.6657,1017.3108,0,0,0,0
2022-08-10,0,11.568465,11.823985,12.03929,11.87396,11.950835,23.90596,191.96696,422.8259000000001,0,0,0
