,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-01-18,20.806275000000003,21.206495,41.75112,42.53836,127.30068,381.03075,972.96049,0,0,0
2022-01-19,0,21.005265,20.95557,20.85057,62.7255,417.0874,865.424925,0,0,0
