,25500,26500,27000,27500,27750,28000,28250,28500,28750,29000,29500,30500
2023-04-08,14.018675,13.95684,13.99173,55.88736,97.956915,209.692125,337.29540000000003,0,742.7351100000001,0,0,0
2023-04-09,0,13.960825000000002,13.966755,28.19325,14.2475,28.33996,99.203685,184.981355,0,0,0,0
