,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,34750,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,38750,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000
2023-10-26,13.819572,0,0,0,0,0,0,68.7649,118.800465,146.165342,220.15903,0,270.89088000000004,340.1342,339.8274,479.12788,595.23485,730.99011,734.3423899999999,888.0419599999999,1010.20449,1232.6148,1518.1188349999998,1758.64466,0,2251.7959200000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27,3.399714,6.7997060000000005,0,10.186938,13.6052,27.213632,27.200904,33.82107,54.265264,74.80954799999999,108.885984,139.742145,154.221026,155.60719,219.574745,253.753725,304.64388,406.27356,558.3637950000001,693.1974550000001,880.1348399999998,1100.11915,1360.8065820000002,1901.28941,0,2040.1038,0,0,0,2737.197225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28,6.811450000000001,0,0,0,0,0,0,0,0,68.08844,85.25635,102.20514,122.688864,0,188.05611,256.10895,307.34901,408.1392,511.15725,664.5970500000001,802.874915,1007.864255,1277.730375,1535.7762,0,1826.6077,0,2164.16636,0,0,0,0,0,3237.654105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,0,0,0,0,0,0,0,0,48.480222000000005,64.57702900000001,82.44479999999999,99.621206,113.995761,141.886568,190.709145,258.6663,328.1053,380.42026,501.83108,656.42568,796.15558,954.1246,1194.23337,1466.770625,0,1713.391515,0,0,0,2377.6779,0,0,0,0,0,3459.3150000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30,0,0,6.896986,0,0,0,0,34.64533,55.072624000000005,69.33228,96.545008,117.759408,137.81848000000002,152.91830400000003,189.25247,242.25131,309.04119000000003,381.4448,531.30745,658.06728,792.4850100000001,966.6048,1178.87588,1396.745775,0,1834.49681,0,2191.49184,0,2274.433135,0,0,0,2986.27862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31,0,0,0,0,0,0,23.999654,41.173368,41.282568,0,86.63775,99.196704,121.2785,145.55561999999998,172.57735,224.12273,275.26048,409.72668,430.67975,634.758865,689.8797999999999,831.3302400000001,1053.943665,1262.7642199999998,0,1557.76275,0,0,0,2133.975585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,0,0,0,0,0,0,24.207764,31.898007000000003,52.3128,56.601488,77.62634,88.691425,112.870592,133.97755,158.76891,194.253015,224.713125,264.774225,335.185555,406.653455,495.355,603.27203,781.86284,976.2544,0,1187.15692,0,1469.644895,0,1737.7409,0,2562.57856,0,2849.41718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,0,0,0,0,0,0,0,45.210152,35.29744,56.62148800000001,79.908256,0,115.147758,116.871381,166.94894399999998,208.78488,260.745,312.8049,400.17102000000006,504.54417500000005,626.11776,701.4832000000001,876.8627500000001,1378.5628,0,1462.9717200000002,0,1596.850255,0,2008.535375,0,2332.607865,0,2683.375965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,0,0,0,0,17.22633,20.845218,0,31.144545,48.581134,65.517415,86.38502500000001,83.122896,110.65664,117.718778,138.528,166.227072,190.892955,225.43625,311.60286,381.33942,553.97584,708.85269,849.727865,1107.56704,0,1533.9732949999998,0,0,0,2246.0737000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9537.0402,0,11492.4765,0,0,0,0,0,0,0,19417.1394,0,0,0,23488.3239
2023-11-04,0,10.40313,0,13.8552,0,0,0,38.224527,31.274982,55.588736,66.034025,0,0,101.696823,129.368539,157.30002,192.788475,211.404,263.95395,368.2695450000001,455.832,563.7539200000001,772.3929399999998,948.2427,0,1177.660675,0,1669.1131200000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,0,0,0,10.523286,14.034756,0,21.053394,13.93098,24.305855,34.89778,49.152824,51.841335,0,80.812087,92.003392,108.896769,153.46562000000003,208.26204,245.87332,364.73766,420.8298,643.504,882.6516449999999,829.1986750000001,0,1091.74343,0,1617.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,0,0,0,0,0,0,0,17.543595,21.065484,0,45.499259,45.738147,49.034146,62.91408599999999,66.54748099999999,91.367822,108.565875,147.222642,192.33632,262.278,349.68410000000006,456.09681,597.2892200000001,790.52985,0,1035.44233,0,1366.3103999999998,0,0,0,2048.69223,0,2545.93559,0,2819.14059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
