,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,52000
2021-08-08,65.39856,110.00535,66.825855,220.905,547.104625,775.56185,1520.709285,1617.12828,2554.6550700000003,3242.1794399999994,0,0,0
2021-08-09,21.87257,22.84217,22.800935000000003,23.082355,89.89822000000001,180.77296,115.850575,347.0457,993.092095,0,0,0,0
