,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39250,39500,39750,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44500,45000,45500,46000,46500,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000
2023-11-23,0,0,0,0,0,14.999104,29.783504,37.206430000000005,48.751105,74.5124,85.765436,119.319168,173.664765,185.872,241.455825,297.30936,317.01906,429.089265,522.36954,649.7452500000002,850.0015699999999,0,1151.33504,1324.37081,1635.11744,1751.5128100000002,2049.66685,2423.6881500000004,2642.271615,0,0,0,3497.17976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,0,7.51153,7.551728000000001,0,0,18.70425,18.83462,26.52755,30.201400000000003,41.504650000000005,56.623515000000005,75.52738000000001,124.380696,136.05534,166.19732800000003,189.1619,237.69207,321.15864500000004,359.270905,420.85956,565.8024,697.87365,868.4781599999999,1072.81524,1297.701285,1524.92625,1788.460025,2111.1664,2431.6113,0,2653.2429,0,3039.020705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,3.776846,3.770934,7.551264000000001,0,7.538738,0,11.318139,15.105368,18.85492,22.611653999999994,37.69331,56.65284,94.5155,109.31115,136.08035999999998,0,0,264.41779,321.5691100000001,396.980115,509.04018,604.9264000000001,792.8686500000001,998.554185,0,1414.0035,1714.800815,1945.374905,2247.605955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,0,0,0,0,0,0,14.96818,18.618145,18.65923,26.16579,44.69296799999999,74.45208000000001,0,133.936128,156.798306,173.092112,242.650655,263.45746,373.3087,394.51429500000006,526.8867799999999,640.23326,842.5880999999999,961.792935,1169.24777,1430.55408,1692.6795,2047.48216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,0,0,7.479892,0,14.746172,0,14.752176000000002,25.928427,25.790373,40.69910900000001,51.799146,73.97872000000001,103.573848,125.770488,181.038781,202.71405,222.84354,277.41735,369.1618,480.5112,538.5262299999999,705.7168099999999,853.96861,1145.6298000000002,1247.1741800000002,1509.56217,2154.51639,2319.654375,2746.15791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,0,7.385130000000001,7.386856,0,0,11.306739,15.213296,22.956972,0,34.279758,41.9232,57.20604,79.47307199999999,103.653312,109.24329,121.695456,144.914178,190.7487,231.36214200000003,301.86872,340.098993,472.480875,605.3592,792.56415,964.369965,1155.662995,1299.0587400000002,1656.0280349999998,1839.17664,0,2089.852095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6801.828559999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,0,0,7.609082000000001,0,0,11.432328,11.467541999999998,15.076824,0,26.379885,0,49.138388,71.766192,91.448064,114.36066,141.484004,169.589925,189.08195,264.24475,320.667855,343.34946,490.04475,621.89193,792.07884,980.3469,1155.5379449999998,1438.49228,1811.964,0,0,0,0,2760.42273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,0,0,0,0,0,0,11.320325999999998,0,0,26.515027,37.76649,49.136308,0,86.4455,112.61985,135.77608800000002,113.27349,162.55543699999998,248.8992,245.17337,320.57988,396.775155,528.0092999999999,660.0216,867.4438499999999,1149.578855,1339.9038349999998,1718.304315,2180.81972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,0,0,0,0,0,0,7.726232000000001,15.299964000000005,11.615559,15.51574,19.384325,31.00788,34.982217,53.669756,65.945482,76.74730000000001,96.97865,89.36259000000001,124.318976,162.712242,213.17714,251.985565,310.75616,406.728315,542.54634,680.4043750000001,891.27484,1141.71785,1394.532,0,1686.56025,0,1961.8320800000004,0,2558.130645,0,0,0,3137.00445,0,3545.28828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,0,0,3.883324,0,0,0,0,0,0,15.523816000000002,19.738755,23.263608,31.397352000000005,35.477343,50.437686,58.869045,62.050688,77.56984,98.4259,128.988189,150.37732400000002,185.876164,236.8446,315.38936,414.400875,532.801125,672.19989,811.935505,1065.70539,0,1340.2851,0,1580.5396,0,0,0,0,0,0,0,2927.2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,0,0,0,3.935422,0,0,0,0,0,15.874904,0,28.046249,32.095088000000004,31.65468,39.56794,39.57706,51.451738,71.571186,79.66272000000001,100.1459,130.549452,166.834164,179.664615,220.69135,280.15113,399.17660000000006,520.5987799999999,639.83776,801.2466000000001,0,1001.77725,0,1203.7215,0,1523.02784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,0,0,0,0,0,8.28485,0,0,0,12.584079,16.770684,20.88132,20.71123,0,33.548,37.693503,41.43682,45.92277800000001,49.96717199999999,54.598583000000005,62.874465,83.10983999999999,88.33824299999999,96.330325,133.89888000000002,146.9601,202.195008,230.920305,275.032485,0,378.64602,0,544.9626,0,612.5567050000001,0,821.683005,0,931.34668,0,1163.350375,0,1517.0227199999997,0,2400.9192800000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10376.532845,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,0,0,0,0,4.188616000000001,8.359660000000002,4.224524,0,8.299844,12.449357999999998,16.597008,17.503196,21.49466,21.98391,30.42298,30.173325,39.584988,52.10466,39.590487,52.43848799999999,61.576648,76.289148,79.16997599999999,97.585274,96.03869,105.563496,127.501632,101.882755,171.93719399999998,0,220.0166,0,285.91875,0,351.42144,0,395.99307,0,485.1241999999999,0,616.8166200000001,0,706.87312,0,904.474145,0,1187.62092,0,1323.7226999999998,1694.098945,2001.36118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,0,0,0,0,0,8.754628,0,8.79989,0,0,13.210629,17.614184,22.09145,17.507476,21.883765,26.256744,0,35.18052,39.388203,56.819438,43.65344,56.855656,61.276586,69.978208,96.394496,88.13028,118.177245,109.1826,153.172985,0,166.11681,0,218.52695,0,284.113895,0,349.14728,0,489.6304,0,568.69995,0,763.2602250000001,0,918.04965,0,1178.0532,0,1338.167675,1527.407115,1938.3012,0,2757.321,2855.72073,3497.808405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,0,0,0,0,0,0,0,4.331852,4.363424,4.36916,4.330951000000001,8.70742,17.249524,8.73741,17.329728,21.705095,21.89253,21.655215,25.983414,21.725725,26.139869999999995,34.899512,34.953416,39.441816,73.450132,61.341448,91.166061,87.25076,137.97718400000002,0,146.99519199999995,0,190.970296,0,260.27682,0,324.4917,0,433.5186,0,561.62964,0,797.8909399999999,0,909.32079,0,1168.30269,0,1288.2655899999995,1675.645895,992.67908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,0,0,0,0,0,0,0,0,4.355864,0,4.390626,26.652186,8.832616000000002,4.397458,13.319216999999998,17.750576000000002,17.7515,17.763620000000003,22.13531,26.564142,22.21664,26.654585999999995,17.639432000000003,31.10744,35.525352000000005,48.843454,79.95519,70.83161600000001,71.168992,0,84.509112,0,119.290887,0,155.21632,0,190.182679,0,222.86855,0,331.250475,0,420.17341,0,510.13770000000005,0,665.9322000000001,0,928.4772,1014.087542,1250.4912000000002,1563.1140000000005,3043.635165,0,2635.39017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,0,0,0,0,0,0,0,0,0,0,0,17.589292,8.837524,8.83913,17.56236,0,21.92635,17.537812,21.94094,21.966990000000003,30.719262,26.329734,17.665076000000003,39.682917,35.128944000000004,43.92549,48.333956,52.89078,61.726518000000006,0,88.09568,0,105.392088,0,136.130238,0,175.08292000000003,0,241.84259,0,348.97264,0,458.261895,0,526.8216,0,787.05468,0,1092.26375,1378.546785,1624.8768299999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,0,0,0,0,0,0,0,0,0,0,0,4.398796,4.399236,8.784536000000001,8.797464,0,0,0,8.758314,13.127208,21.962545,17.533324,21.92904,26.204094,21.875315,30.711219,39.376278,56.742179,70.01939200000001,0,87.7437,0,109.53605,0,131.17284,0,170.812278,0,219.6443,0,327.81179999999995,0,436.37410000000006,0,610.6107000000001,0,659.59125,0,1048.38864,1208.0772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
