,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000
2021-10-23,30.49997,149.52255,121.59208,122.97256,183.21288,305.00945,579.502565,887.7036300000001,1320.7903649999998,2498.85078,3290.01696,0,0,0,0
2021-10-24,0,30.16595,60.14005,30.14711,61.04021,61.11077,244.06816,608.6326,1223.7774000000002,0,0,0,0,0,0
