,17000,18000,18500,19000,19500,20000,20500,21000,22000
2022-08-27,9.977025,10.021745,40.118120000000005,70.24052,160.30216,378.58393,611.4273999999999,0,1721.69285
2022-08-28,0,9.7748,19.60784,68.44194,214.87125,489.3425,977.0875,934.104555,0
