,20000,25000,26000,28000,29000,30000,31000,32000,33000,34000,35000,36000,38000,40000,42000,45000,50000,55000
2021-07-01,183.377095,582.8697,748.528425,1024.0161500000002,0,1527.5937949999998,0,2442.74898,0,3362.6233000000007,0,0,0,0,0,0,0,0
2021-07-02,150.2361,516.989945,696.87639,1032.99998,0,1416.91578,0,2452.62791,0,3254.13214,0,0,0,0,0,0,0,0
2021-07-03,121.24658,361.85394,416.46468,694.3044,0,1140.36912,0,1742.403015,0,2448.2676,0,0,0,0,0,0,0,0
2021-07-04,0,300.83965,371.91504,563.87984,0,921.14152,0,1394.3618500000002,0,2016.13218,0,2918.695725,0,0,0,0,0,0
2021-07-05,103.42029,304.29576,436.67572,762.6096200000001,0,1261.7007,0,1589.030085,0,2655.70053,0,0,0,7077.71437,0,0,0,0
2021-07-06,68.22234,287.49618000000004,357.14784000000003,580.0876000000001,0,1034.527975,0,1599.23798,0,2479.20775,0,0,0,0,0,0,0,0
2021-07-07,69.20732000000001,237.82213,277.2148,541.17408,0,896.3990699999999,0,1490.10488,0,2140.8073,0,0,0,0,0,0,0,0
2021-07-08,65.76536,279.08330500000005,345.14046,637.79469,0,1067.7332250000002,0,1828.54168,0,2450.85015,0,0,0,0,0,0,0,0
2021-07-09,33.87803,169.90009999999998,267.23152000000005,436.27714,0,710.9478600000001,1023.84718,1205.554795,1561.24046,1935.92577,0,3422.9772,0,7498.094330000001,0,0,0,0
2021-07-10,66.8555,151.08444,233.47527,413.16662500000007,0,717.0654199999999,906.47694,1225.0754149999998,1652.10111,2235.9796100000003,0,0,0,0,0,0,0,0
2021-07-11,16.927415,102.85452,113.145318,240.47387000000003,0,492.519905,668.3184299999999,890.8925999999999,1309.03311,1547.39115,0,0,0,0,0,0,0,0
2021-07-12,0,131.53848000000002,164.57395,360.72718,0,628.26369,892.54467,1345.77539,1665.5405,2216.72582,0,3792.53721,0,0,0,0,0,0
2021-07-13,32.59259,145.78303499999998,180.40792,342.420855,0,668.349405,1036.41856,1442.176025,1824.0516,2127.640215,0,0,0,0,0,0,0,0
2021-07-14,32.68182,65.50642,98.34825,245.429025,0,541.2165,772.511975,1101.304795,1848.08193,2276.75745,0,0,0,0,0,0,0,0
2021-07-15,15.769225,94.80303,172.30037,253.93488,0,695.3192399999999,907.844985,1427.9265,2452.7011,3129.987,0,4491.965609999999,0,0,0,0,0,0
2021-07-16,15.89409,47.989830000000005,78.96285,189.65832,0,567.22194,958.16665,1357.9399999999998,1755.5076,2935.775645,0,0,6607.7487,0,0,0,0,0
2021-07-17,0,47.54583,79.237375,189.18534,0,520.666575,820.0597599999999,1279.2281400000002,1822.188225,2570.70753,0,0,0,0,0,0,0,0
2021-07-18,15.62764,31.82998,63.70784,173.5547,0,428.128605,680.660975,1316.63868,2182.5573,2582.2565950000003,0,3930.78144,0,0,0,0,0,0
2021-07-19,15.330885,61.38202,92.43381,246.84824,0,678.21182,1019.75181,1723.7813600000002,2463.244,3316.461,0,0,0,0,0,0,0,0
2021-07-20,0,44.61345,88.8018,268.51869,535.76154,896.3193,1725.43214,2400.58567,3436.167735,4730.86747,0,0,0,10829.35665,0,0,0,0
2021-07-21,0,16.071435,15.928985,16.05395,48.135090000000005,128.06464,256.47744,546.63449,1222.99732,0,0,0,0,0,0,0,0,0
2021-07-22,0,0,0,16.29444,16.065455,16.126075,32.27649,177.752685,776.75352,0,0,4080.76245,5798.8062,0,0,0,0,0
