,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-22,19.81976,19.804685000000003,39.48772,59.60673,198.72165,713.2809599999999,1180.800335,0,0
2022-04-23,0,0,19.883465,19.869335,59.16807,199.7257,0,0,0
