,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-07-17,31.32783,15.84839,31.64147,47.72592,126.47528,254.30112,664.19892,1680.48636,0,0,4541.782389999999
2021-07-18,0,15.66048,15.904685,15.83884,31.75944,63.57324,552.267975,1677.9028449999998,0,0,0
