,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-15,15.03768,15.366505,15.38325,31.27555,61.70604,108.87086,203.349445,528.9060400000001,1133.54619,0,0
2022-05-16,14.855435,14.779145000000002,29.89868,14.91692,14.91651,59.69652,269.88471,947.246265,2153.06064,0,0
