,16000,16250,16500,16750,17000,17250,17500,17750,18500,19000
2022-12-10,0,8.575755,17.13419,42.84565,94.241785,197.38692,0,0,0,0
2022-12-11,8.580255,0,8.58756,8.583655,42.75005,196.56513,343.56199999999995,0,0,1772.208765
