,24000,25000,26000,27000,28000,29000,30000,31000,32000,34000
2022-05-24,14.362685,14.61399,14.851865,44.208285,117.91372,208.2304,880.4387999999999,0,0,0
2022-05-25,0,0,14.80689,14.85127,14.75912,88.59882,344.14302,1337.4351,0,0
