,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2021-01-09,0,0,0,161.74932,244.74312,544.1855400000001,546.44139,789.30423,1291.84768,1595.11521,2262.2182,2820.0491,0,0,0,0,0
2021-01-10,0,56.872890000000005,241.81638,96.16085,134.591205,307.56584000000004,613.25024,1226.5033600000002,2383.6995,3049.4688,4488.4404,5427.8836,6398.919180000001,0,0,0,0
