,17500,18000,18500,18750,19000,19250,19500,19750,20000,20500
2022-10-22,9.585405000000002,9.585565,9.586725,19.21091,47.995025,182.147775,383.343,0,0,0
2022-10-23,0,0,5.784012,9.734685,9.82209,19.54242,68.48166499999999,244.33625000000004,0,0
