,20000,24000,25000,26000,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,40000,42000,45000,50000,55000
2021-06-24,169.63240000000002,0,457.84818,0,800.42415,1232.13826,0,1773.95996,0,2690.10095,0,0,0,0,0,0,0,0,0
2021-06-25,209.101035,0,624.7605,897.304545,1425.766615,2177.8770200000004,0,3143.905,0,3616.321345,0,0,0,0,0,0,0,0,0
2021-06-26,232.39815,583.678145,668.96235,992.87008,1277.9068,2094.42882,0,2859.316465,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,0,381.88901,571.2288750000001,653.3892,1125.133665,1247.97528,0,1884.80838,0,2749.39938,0,0,0,6142.25754,0,0,0,0,0
2021-06-28,121.131395,292.06255000000004,377.6322,513.5923499999999,853.7805000000001,1111.12064,0,1735.7065,0,2628.76185,0,0,0,0,0,0,0,0,0
2021-06-29,72.36642,214.81704,267.82635,325.89764999999994,526.539515,796.6701599999999,0,1262.22635,0,1865.06426,0,2765.2149,0,0,0,0,0,0,0
2021-06-30,87.46979999999999,307.35594000000003,347.8498,446.37801,580.713705,1014.59951,0,1478.10726,0,2363.6800000000003,0,3245.222825,0,0,0,0,0,0,0
2021-07-01,99.84702,266.26320000000004,318.90606999999994,477.337245,764.08967,1187.1941949999998,0,1989.8646,0,2878.3696749999995,0,3915.01046,0,0,0,8926.357350000002,0,0,0
2021-07-02,67.49094000000001,186.19788,269.09976,382.71218,697.2165900000001,1099.1151599999998,1373.60414,1793.10132,2144.32576,2630.573465,0,4090.93328,0,0,7079.218625,8946.277695,0,0,0
2021-07-03,34.46489,104.37996,173.32755,241.75788,412.00692,693.3168,935.59941,1227.6581599999995,1462.5231600000002,1828.867425,0,0,0,0,0,0,0,0,0
2021-07-04,17.814610000000002,107.35788,155.64924,176.53075,300.167385,480.79143,708.2782000000001,885.0690000000001,1167.43506,1364.16656,1856.547525,2320.01393,0,3612.72576,0,0,0,0,0
2021-07-05,33.49654,134.11216000000002,167.75945,203.98908,357.36834000000005,660.3010049999999,819.56064,1093.4883200000002,1525.7983499999998,1908.89664,2350.5384550000003,3049.69102,0,0,6016.962,0,10975.25643,0,0
2021-07-06,17.10744,102.34779,136.37588,185.954395,307.39599,529.0832,800.0939250000001,1069.0029,1364.8944,1676.99805,2456.93945,3072.0596050000004,0,0,0,0,0,0,0
2021-07-07,17.399525,52.49049000000001,103.88448,120.74699,254.03955,507.3507,693.87785,888.6287799999999,1319.7315299999998,1484.59349,1843.05592,0,0,3804.9869,0,0,10536.8106,0,0
2021-07-08,32.60495,81.53915,98.65407,163.6757,312.12535,591.6835799999999,887.7440700000001,1199.07464,1610.4879,2422.85916,3278.96601,3639.51684,3964.776555,0,0,0,0,0,0
2021-07-09,16.947544999999998,65.65218,83.690375,85.1376,170.04965,322.44197,492.23208000000005,679.6756,1137.24322,1341.3741799999998,2501.65022,3239.04945,0,0,6050.930219999999,0,0,0,0
2021-07-10,16.934369999999998,33.3114,50.750505,67.35754,133.23132,300.43017,480.650495,699.5139900000001,767.3733000000001,1542.63208,0,0,3514.7944,4389.547500000001,0,0,0,0,0
2021-07-11,0,17.04478,16.973645,50.87025,68.76783999999999,120.00695,189.76573,342.6939,550.41168,878.0465999999999,1589.95924,0,0,0,0,0,0,0,0
2021-07-12,16.444035,16.62396,16.618745,32.962,82.2335,181.099655,314.094225,528.5056,1005.281525,1391.6359800000002,2202.91491,3320.2315800000006,0,0,0,0,0,0,0
2021-07-13,0,0,16.318185,32.69567,80.969425,163.6664,388.97844,522.91312,1182.299605,1758.62772,2543.17986,3457.65004,0,0,7477.21098,0,0,0,0
2021-07-14,0,15.97266,15.97182,16.42782,32.734680000000004,49.55517,99.02919,278.938125,624.85984,1205.59792,2395.2614,3779.03565,5078.52678,0,0,10240.85524,13259.8911,18236.32505,23215.542345
2021-07-15,0,0,0,16.360265,15.700685,15.796075000000002,79.0017,459.1780250000001,1634.07348,2193.61074,3300.4036,4312.9476,5423.160995,6287.600880000001,8241.073844999999,0,13352.29386,0,0
