,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-06-21,0,0,219.21830000000003,273.67994,460.201,775.597235,947.93412,1450.25505,2243.2319,3181.48066,3204.18936,3993.4844749999993,0
2021-06-22,15.77638,219.44775,16.182665,33.18322,65.43952,130.22248,370.95941,734.100975,1194.56928,0,4752.969,0,0
