,22000,22500,23000,23500,24000,24500,25000,26000,27000,28000
2022-08-15,11.90688,23.92392,71.54853,108.63229499999998,265.2694,508.89174,0,0,0,0
2022-08-16,0,11.918985,11.938345,35.82174,238.4998,668.2986800000001,985.19269,0,0,0
