,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000
2022-07-09,10.804985,10.75242,21.60674,32.350455000000004,108.06735,269.845125,550.9466249999999,0,0,0
2022-07-10,0,10.40369,10.42391,41.69468,239.649305,687.41112,958.192235,0,0,0
