,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,48000,50000,52000,54000,55000,60000,65000,70000,75000,80000,85000,100000
2022-02-24,560.0384,0,0,0,0,0,0,0,0,0,1901.108385,0,2472.614595,0,3162.8973750000005,0,4243.739860000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,328.931045,0,0,0,0,0,0,0,0,0,1496.953535,0,1972.75927,0,2689.555915,0,3395.77536,0,4205.0087,0,5237.601720000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,293.018925,0,0,0,0,0,0,0,0,0,1383.2304500000002,0,1970.801385,0,2547.93435,0,3351.5963,0,4300.9615,0,5337.1022250000005,0,6524.71512,0,0,0,0,0,11932.80825,0,0,0,0,0,0,0,0,0,0
2022-02-27,340.08633,0,0,0,0,0,0,0,0,0,1787.90679,0,2510.7414150000004,0,3289.678875,0,4251.663465,0,5008.50372,0,5941.06475,0,6899.59862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,326.07785,0,0,0,0,0,0,0,0,0,1273.84425,0,1773.2554999999998,0,2162.58744,0,3879.51706,0,3154.3957,0,3912.06703,0,5565.1563,0,6820.55952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,217.4439,0,0,0,0,0,0,0,0,0,1067.78252,0,1434.9885000000002,0,1878.52853,0,2302.93648,0,3015.46905,0,3667.33508,0,4472.66481,0,5739.502560000001,0,6841.19964,7683.045909999999,9306.698875,0,0,0,0,0,0,0,0,0,0
2022-03-02,198.033255,0,0,0,0,0,0,0,0,0,950.7988,0,1225.367825,0,1690.888815,0,2018.6757,0,2866.630425,0,3631.32802,0,4290.863815000001,0,5366.379195,0,0,0,9121.924805,0,0,0,0,0,0,0,0,0,0
2022-03-03,217.24845,0,0,0,0,0,0,0,0,0,1153.610425,0,1373.38688,0,2019.95904,0,2277.653175,0,3352.7496,0,4027.14215,0,5011.01868,0,6064.20815,0,0,0,0,0,0,0,16967.998190000002,0,0,0,0,0,0
2022-03-04,0,0,0,0,0,0,0,0,0,0,1454.11474,0,2057.481825,0,2338.7297,0,3619.29774,0,4692.308129999999,0,5792.76,0,6214.16564,0,0,0,0,0,12027.950970000002,0,0,0,0,0,0,0,0,0,0
2022-03-05,235.87368,0,0,0,0,0,0,0,0,0,1438.11168,0,2046.3513,0,2678.8432,0,3292.70226,0,4179.0129,0,5417.412410000001,0,6619.77843,0,7860.97332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,251.956575,0,0,0,0,0,0,0,0,0,1584.7951400000002,0,2186.6488200000003,0,0,0,3527.15636,0,4416.960325,0,5762.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,324.05833500000006,0,0,0,0,0,0,0,0,0,1693.09272,0,2510.41161,0,3117.79875,0,3635.06272,0,5225.724,0,6057.442518,0,7232.5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,312.45568,0,0,0,0,0,0,0,0,0,1767.8434799999998,0,2186.19072,0,3036.07902,0,3690.79389,0,4957.672200000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,232.364935,0,0,0,0,0,0,0,0,0,1276.690045,0,1738.83838,0,2186.78616,0,2817.72989,0,3610.48898,0,0,0,5382.6321100000005,0,6342.592815,0,0,0,0,0,0,0,18685.54508,0,0,0,0,0,0
2022-03-10,292.3671,0,0,0,0,0,0,0,0,0,1534.07085,0,2177.39487,0,2787.59419,0,3627.308875,0,4653.7258600000005,0,5612.53407,0,6557.46465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,251.664465,0,0,0,0,0,0,0,0,0,1658.03614,0,1940.249775,0,2516.89095,0,3557.32013,0,4705.941625,0,5146.10799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,274.36045,0,0,0,0,0,0,0,0,0,1531.04016,0,2091.14273,0,2750.665365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,283.448025,0,0,0,0,0,0,0,0,0,1584.6081800000002,0,2365.386875,0,2766.89556,0,0,0,5092.4214,0,5992.89724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,323.98991,0,0,0,0,0,0,0,0,0,1485.2703749999998,0,2126.192695,0,2705.85156,0,3448.97872,0,4524.04524,0,5779.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
