,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,21000,22000
2022-10-11,9.51387,28.54218,0,95.22565,0,238.072,0,681.3845999999999,0,918.3624,0,0
2022-10-12,9.552005,9.54464,9.555615,9.58515,19.15234,57.47532,163.00926,486.518325,0,824.74258,0,0
