,21000,21500,22000,22500,23000,23500,24000,24500,25000,26000,27000
2022-07-29,11.85633,11.98833,11.895795,35.72907,107.169975,237.7199,324.977535,683.963805,0,0,0
2022-07-30,0,0,11.9569,11.796365,11.82059,153.305165,424.67994,898.6433799999999,1030.82223,0,0
