,17000,18000,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000
2022-06-21,10.396425,20.76133,72.774905,134.02792,216.82017,421.65999,660.22048,844.766758,774.0871199999999,1058.155,0,0
2022-06-22,10.222225,9.96055,19.97489,79.82072000000001,180.60399,608.5085499999999,671.37642,729.7381,1630.9232000000002,0,0,0
