,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,54000
2022-03-28,23.78744,23.60293,47.28277,94.63498,351.866475,704.0289,1064.2509,1297.68102,0,0,0,0
2022-03-29,0,0,23.657575,23.859365,23.59203,94.99412,430.46523,1382.20351,0,0,0,0
