,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-04-21,20.18167,60.536085,141.58998,384.26246,947.506605,1305.4656000000002,1238.5097099999998,0,0,0
2022-04-22,19.672085,19.78467,19.869475,416.77524,1041.1398399999998,2265.7557,3550.8969,0,0,0
