2024-03-08,0,0,126.26822400000002,267.596628,410.98848,447.349955,650.20869,786.9812249999999,889.6309499999999,998.43404,1164.46889,1239.75198,1377.3766,1518.76626,0,1860.23952,1980.554205,2217.9056,2397.60855,0,3131.0756400000005,3511.509225,3544.9072249999995,4061.173095,4159.47301,0,5145.906039999999,5348.6725750000005,5864.5476,6263.36802,6794.600670000001,7505.96665,7489.96956,8162.022855,9936.60885,9686.11798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,0,0,0,205.94469,314.42564,410.12172,582.1797900000001,751.28504,0,993.96021,1061.792005,1167.2013,1304.28179,1540.5576749999998,0,1917.72308,2087.55908,0,0,2798.1528300000004,0,0,0,4010.953050000001,0,0,0,0,0,6501.07705,0,0,0,0,8846.832900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,0,0,0,0,485.66658,551.7860000000001,623.6013599999999,794.806515,898.37722,0,979.13914,1376.3504,1515.4502,0,0,2013.8035,2120.90871,2162.08818,2421.1215,0,3154.21925,0,0,3984.92595,4357.655,4427.82452,0,0,5864.346475,6194.988625,6976.453295,7254.96475,7736.869280000001,7943.867700000001,0,0,9824.988825,0,10659.983325,0,0,0,0,13892.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,54.878824,0,136.816568,272.360174,358.1795,578.1304,648.4662,830.59578,969.423795,0,1166.15801,1228.07881,1306.793195,1616.40945,1730.22456,1781.81983,1864.47612,2154.665485,2324.9486,2577.024165,2889.3512,3104.96077,3332.75106,3588.94701,3874.991625,4244.099535,4470.730815,4885.137675000001,5368.24563,5739.936570000001,6893.070885000001,6416.412519999999,6834.83494,7364.828835,7969.709735000001,8612.50855,8980.631954999999,9328.83015,10189.825875,10410.911999999998,0,11508.2292,0,12797.10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,0,57.110432,0,290.82698100000005,416.1039,500.19718000000006,631.5461099999999,781.1693999999999,905.63525,0,1162.4820900000002,1157.56576,1335.03955,1463.14937,1654.67819,1801.505,1976.89716,0,2376.80388,2412.02546,2831.5484,3039.27096,3373.7587200000003,4019.397525,3771.109,4147.995375,0,4875.2658,5760.942220000001,5568.27033,6078.806799999999,6475.7241,6895.521750000001,7183.952055000001,7757.111440000001,8270.061225,8866.98,9387.663425,9779.99,10323.4867,11032.8348,11782.257615,11880.1452,0,13972.541100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,0,0,122.527772,262.918008,365.5682,403.999365,0,795.4724799999999,769.5807,940.80038,1021.03932,1129.56219,0,1356.13066,1429.533495,0,0,1869.193605,2248.38474,2299.85784,2493.02552,2802.417695,3054.8385000000003,3470.61264,3730.452455,3924.45918,4186.112125,4540.2375,4714.96677,5306.214509999999,5767.814039999999,6044.95225,6307.89102,6891.776325000001,7260.135827999999,7716.205339999999,8189.368875,0,9567.30588,9812.18205,10145.29725,11101.396949999998,11251.18854,0,0,0,0,15096.32991,15921.658,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,36.3723,88.079988,176.948075,296.082612,0,440.6019,585.91832,662.98095,761.9113950000001,961.992315,1068.2217,1271.7086399999998,0,1583.571375,1600.080525,0,2146.0153,2299.73469,2283.3456,2352.2967,2588.98212,2697.522,2752.580625,3683.57964,3981.54596,4443.259465,4372.40009,4570.40361,5561.596605000001,5970.342735000001,0,5470.550645,6962.027800000001,7082.227814999999,8439.674309999999,7932.7237,9041.64736,10262.4606,10862.7291,10480.619875,10457.319055,10954.04585,11876.6472,13354.4008,0,14358.900500000002,14357.62398,0,0,17279.14272,19840.997865,20127.96678,0,0,0,0,0,0,0,0,0
2024-03-15,47.023445,55.560344,196.138455,374.49412,478.56704,614.5136099999999,720.53373,956.2616,1059.92782,1197.048825,1298.7419599999998,1847.349625,1671.9096450000002,2004.4458,1807.34606,2112.31396,2188.515105,2368.97278,2610.552,2782.55538,3099.2585699999995,4299.286400000001,4171.707974999999,4345.962240000001,5394.260905,5073.15647,5511.7098000000005,5919.9846,6470.249150000001,7106.530639999999,7249.25691,7755.424559999999,7609.43824,8562.925,9075.617975,9880.848255,10943.25439,11997.69611,12347.01313,12985.188455,13197.20795,13346.99436,14290.47031,14658.25495,0,0,0,18728.1864,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,0,0,152.957406,358.33248,442.8307,657.303,794.5251599999999,814.23072,1125.1698200000003,1087.23936,1272.28104,1210.6643500000002,0,2001.2575,2085.7671450000003,0,2272.2230600000003,2379.2664,3330.61977,0,0,4099.21875,4206.742285,4994.0271,5386.58175,4612.58685,5040.32796,6545.158755000001,7005.622185,7350.24528,8053.138975,0,8963.952365000001,8296.04026,8840.0429,10752.70592,11381.206154999998,10396.16578,12651.37967,13306.891570000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,0,102.47502,0,0,499.4829,681.75555,737.3156999999999,965.61648,990.515735,1122.4195949999998,0,1457.3803199999998,1530.5721749999998,1700.63575,0,2424.86974,2691.36833,0,3009.300385,3363.44694,3859.63663,0,4627.246789999999,4652.148900000001,5408.2824900000005,4873.738154999999,5972.570999999999,0,6251.252799999999,6891.424525,6849.8060000000005,8699.961925,8884.630140000001,9416.7021,8940.56398,9421.066875000002,9988.934025,0,0,0,13920.598655,0,0,15386.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-18,0,0,0,323.451024,438.96671,570.3268800000001,733.9864399999999,0,1034.435125,1205.2576799999997,1217.74842,0,1521.96975,1660.22878,1860.82985,0,0,0,2914.50696,3184.024275,3298.78241,3589.99952,3951.328680000001,4496.80684,4810.24544,4777.11447,5555.295410000001,6012.6192,6345.92214,6660.38482,6972.8126,0,8421.2525,0,9378.72694,0,0,0,12026.017145,12664.415610000002,13353.777590000002,0,14629.397099999998,14636.8044,0,0,17855.93055,18596.66748,0,0,0,0,0,0,0,0,0,0,0,0,0
