,17000,17500,18000,18250,18500,18750,19000,19250,19500,19750,20000,20500
2022-10-21,9.366775,9.495045,9.587805,9.58511,19.174,47.924825,86.323095,201.37341,402.33732,0,0,0
2022-10-22,0,0,0,9.580475,9.58145,9.59857,9.600665,86.38893,297.67502,0,0,0
