,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-04-14,19.963495,59.56180500000001,59.77251,219.00549,538.69536,889.2421999999999,0,0,0
2022-04-15,0,20.061355,20.077785,20.21665,40.47428,726.4981799999999,0,0,0
