,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-07-11,16.88944,16.967875,34.0755,68.79912,154.63714499999998,427.9125,1026.2391,0,0
2021-07-12,0,16.56364,49.055145,82.31262500000001,443.748645,975.7794649999998,823.7299200000001,0,0
