,18000,19000,19500,20000,20500,21000,21500,22000,22500,23000
2022-07-10,0,10.41506,20.84151,93.42981,207.8538,335.06704,488.76863,0,0,0
2022-07-11,10.27255,10.283975,20.02041,150.122775,597.1677,1094.4153,0,0,0,0
