,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-10,0,0,0,0,0,85.79,75.45,68.19,69.84,74.66,81.01,87.04
2022-03-11,0,0,0,0,0,81.33,61.67,69.4,93.48,106.05,76.87,100.29
