,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-01-17,0,0,0,0,50.92,50.89,54.16,54.3,56.44,57.42,71.28
2022-01-18,0,0,0,0,70.53,53.23,45.12,73.09,64.46,0,0
